step,si_time,force_x,force_y,force_z,torque_x,torque_y,torque_z
1,6.26703024E-5,-7.55042792E-2,4.00884914E4,5.90380096,7.55631352,1.78859712E1,1.13316929
2,1.25340604E-4,-1.37414120,-1.39963736E4,1.41619088E1,6.30402994,-1.21446740E1,3.21398926
3,1.88010920E-4,-3.01456666E1,-1.01225555E3,3.85207416E1,3.86234328,-8.71615032E1,-1.67894864E1
4,2.50681208E-4,-2.25248622E1,2.96593168E4,2.50151516E1,-1.11903572E-1,-1.66510224E1,-3.17848754E1
5,3.13351512E-4,7.11258936,2.45357776E4,-8.21647168,6.59632252E-1,1.00252426E2,-1.25290180E1
6,3.76021840E-4,4.12327433,3.76413704E3,-3.87354824,2.67490768,4.68035840E1,1.23989808E1
7,4.38692140E-4,-5.78966664E1,4.62623548E3,4.09949589E1,-6.55635308,-1.29693616E2,1.15723670E1
8,5.01362419E-4,-7.45316792E1,1.60712672E4,5.43861340E1,-1.30339718E1,-1.49890304E2,2.46349240
9,5.64032744E-4,9.58661460,1.76979992E4,2.01062012E1,-1.12602615,4.98762416E1,-4.42005396
10,6.26703024E-4,3.87996792E1,9.29137326E3,5.22593356,1.37195872E1,1.68690168E2,-1.65138720E1
11,6.89373352E-4,-1.91126368E1,1.83314168E3,1.26420916E1,1.97166992,2.89682816E1,-2.02553892E1
12,7.52043676E-4,-5.56883524E1,4.34482144E3,-1.63512884E1,-2.27831364E1,-1.38627376E2,-6.63128664E-1
13,8.14713955E-4,-3.81298112,1.26025378E4,-2.54061936E1,-2.11646891E1,-7.40716552E1,9.89867304
14,8.77384280E-4,5.98912192E1,1.35061800E4,-9.34447288,-3.92702792,9.06600189E1,-1.21396196E1
15,9.40054512E-4,1.96054080E1,5.25459528E3,-1.11605668E1,-1.35242592E1,7.71896600E1,-2.12001848E1
16,1.00272489E-3,-6.13156986E1,9.56454944E1,5.29379558,-1.87769496E1,-2.97893688E1,2.09850526
17,1.06539512E-3,-3.98200152E1,2.55555772E3,3.57120204E1,3.89638592,-3.45472956,1.76963488E1
18,1.12806547E-3,5.09561491E1,6.65679552E3,3.46421052E1,7.50045872,8.22987174E1,3.20048618E-1
19,1.19073570E-3,4.45848940E1,8.49318980E3,-2.11929274E1,-1.49557316E1,3.73603104E1,-2.43839480E1
20,1.25340604E-3,-5.32690620E1,5.22060586E3,-6.19414806E1,-2.34724020E1,-7.82251976E1,-1.08430827E1
21,1.31607640E-3,-5.10996723E1,-2.33940816E3,-9.96732328,-1.08462870E1,-5.96377704E1,1.36003004E1
22,1.37874664E-3,2.83564880E1,-2.27329398E3,2.65356924E1,2.52935052E-1,4.80096200E1,7.07200432
23,1.44141696E-3,3.92762184E1,8.34231948E3,-1.30473018E1,-5.36029768,3.48544288E1,-2.26953388E1
24,1.50408732E-3,-3.96560096,1.01835561E4,-4.29397344,-7.19028902,-4.27731466E1,-3.00018358E1
25,1.56675756E-3,-2.29701210E1,-3.60288548E3,5.02576018E1,5.22690964,-1.26249372E1,-2.41021108
26,1.62942780E-3,-7.86106536,-9.42139436E3,9.89853000,4.75225400,4.19065190E1,1.57914020E1
27,1.69209824E-3,-1.35137128E1,4.73753880E3,-2.86492608E1,-7.65864752,-1.81395032,-3.41477944
28,1.75476848E-3,-1.39974868E1,1.27911580E4,-6.95112320,-8.90214344,-4.59775256E1,-2.20368218E1
29,1.81743888E-3,3.45381928E1,-8.06213093E2,2.87345096E1,5.48665284,3.60793400,-4.33043956
30,1.88010904E-3,2.44831656E1,-1.06232560E4,2.50299740E1,1.47997940E1,2.86995792E1,1.63169216E1
31,1.94277944E-3,-4.12370729E1,7.21487666E2,-1.22760940E1,5.42601728,-2.57729028E1,3.32626534
32,2.00544977E-3,-4.83617352E1,1.13096976E4,-2.97697736E1,-7.80148032,-4.37684776E1,-2.02956844E1
33,2.06812001E-3,1.28128826E1,1.98822056E3,-1.22475064E1,-1.11814010E1,1.75796032E1,-1.21270096E1
34,2.13079023E-3,4.39685964E1,-9.16045380E3,-3.35889076,-9.79485320,4.57867956E1,1.04739213E1
35,2.19346070E-3,-1.13894975E1,-2.85966920E3,8.59530640,-4.05424404,-2.89447760E1,1.03606773E1
36,2.25613094E-3,-5.26459122E1,8.00379848E3,1.11220813E1,6.68036936,-7.77060648E1,1.22973574
37,2.31880140E-3,-6.01950073,5.12632704E3,-3.03424478E1,1.59205852E1,3.47257208,1.59618484
38,2.38147140E-3,2.05679965E1,-4.31990672E3,-3.82527808E1,5.31776762,7.74123624E1,6.98802568
39,2.44414188E-3,-4.71634104,-4.15334463E3,1.54258024,-1.69181344E1,1.36729264,1.00632799E1
40,2.50681208E-3,-6.38909960,2.79875064E3,9.01373577,-1.99302504E1,-9.39411928E1,4.66750480
41,2.56948232E-3,3.54398584E1,3.95301864E3,4.93125824E-1,1.06561947E-1,-2.59945416E1,-7.97574904
42,2.63215280E-3,3.36729288E1,-4.06509066E2,-2.04689908E1,1.53321432E1,7.46343852E1,-4.44157172
43,2.69482328E-3,-3.00766349E1,-1.38015892E3,-5.69429112E1,5.86757472,1.39218080E1,1.27279044E1
44,2.75749328E-3,-6.11575508E1,1.37676512E3,-2.66469980E1,-7.51211880,-8.72330000E1,1.29787814E1
45,2.82016376E-3,-4.79632088,1.69145104E3,3.28742576E1,-3.03208828,-2.97406336E1,-1.47728444E-1
46,2.88283392E-3,4.02689600E1,7.62360144E1,3.20685172E1,5.79440216,6.72191760E1,-2.86154744
47,2.94550440E-3,-2.52072240,1.06874180E3,-5.45657684E-1,4.71488520,1.01928508E1,2.88231536
48,3.00817466E-3,-5.53738928E1,2.45599128E3,-2.22889734E1,2.74681568E-1,-7.99312592E1,9.70788864E-1
49,3.07084465E-3,-9.51801108,2.10939240E2,-3.11866355E1,2.64381172,-2.16355252E1,-2.88520696
50,3.13351512E-3,4.71206664E1,-8.65695284E2,-4.41463756,7.49354028,6.60730360E1,-8.18273926E-1
51,3.19618558E-3,1.24407208E1,2.93657232E3,3.77968976E1,6.37422276E-2,1.43896200E1,-1.19028128
52,3.25885558E-3,-2.68953488E1,3.97168920E3,4.53370620E1,-8.60556604,-6.57301808E1,-9.73586176E-1
53,3.32152606E-3,6.67339560,-1.81311856E3,8.72828104,5.47824096,-1.73517504E1,5.66747236
54,3.38419652E-3,4.13090467E1,-3.65282796E3,-1.06909848E1,2.19567370E1,5.16539955E1,8.80617904
55,3.44686700E-3,2.06558657E1,3.83265736E3,-1.23829830E1,1.36944044E1,7.43887280,-2.47110604
56,3.50953700E-3,-9.47187232,7.08518934E3,-5.03191233,-5.56996776,-5.36095380E1,-1.13821924E1
57,3.57220744E-3,2.48894716E1,-1.27084898E3,3.00027823E1,-9.27804088,-9.48845004,9.60931396E-1
58,3.63487768E-3,6.35031368E1,-6.16010237E3,3.65171932E1,2.43819928,4.50155260E1,1.16352975E1
59,3.69754792E-3,3.68539504E1,1.98479112E3,-1.29430998E1,7.38616516,2.95441392,3.09022951
60,3.76021816E-3,-9.31538582,7.93513872E3,-4.55568312E1,3.40175460,-4.99152712E1,-5.50252152
61,3.82288840E-3,-2.62491204,3.17639708E2,-2.66872956E1,5.52646064E-1,-6.18486118,-2.27128624
62,3.88555888E-3,2.42409492E1,-6.43189476E3,-6.78475568,-3.34135676E-1,4.38563488E1,5.37108324
63,3.94822928E-3,1.90312256E1,-4.65720892E1,-1.46431708E1,-4.74996088,-6.34056900,3.19813156
64,4.01089954E-3,3.86695792,6.77153352E3,-2.52195908E1,-9.25339508,-6.56862400E1,-4.25237418
65,4.07356930E-3,3.39941956E1,1.41727616E3,-1.67852200E1,-7.04830218,-1.18949354E1,-3.20124268
66,4.13624001E-3,5.95070792E1,-5.32497930E3,-2.17388892E1,-1.13819063,5.60567952E1,4.33546258
67,4.19891024E-3,1.59961212E1,-1.23152840E3,-4.11264181E1,-1.63827372,2.33771252,3.98288800
68,4.26158046E-3,-2.75418856E1,5.16103888E3,-4.88154456E1,-5.25949048,-6.81715632E1,-7.17793322
69,4.32425070E-3,2.55024148,2.42915988E3,-3.88007472E1,-5.06357527,-9.36722852,-1.07567108E1
70,4.38692140E-3,4.06196356E1,-3.21272206E3,-2.49140692E1,-4.54742052,6.25529384E1,6.69277576E-1
71,4.44959164E-3,1.63989340E1,-1.47805680E3,-1.66747784E1,-7.28845214,6.97493456,4.77877712
72,4.51226188E-3,-8.35216140,3.29363060E3,-1.74421312E1,-5.19863558,-6.30888558E1,-2.66421008
73,4.57493208E-3,2.64470696E1,2.38251092E3,-1.12592459E1,4.10520172,-6.45662976,-5.91323040
74,4.63760280E-3,4.57477476E1,-1.17519010E3,2.12026381,6.32631398,6.24018240E1,-2.11544061
75,4.70027256E-3,6.70308688,-2.55987336E2,1.04982221E1,-4.67347432,8.39115904,7.19624900E-1
76,4.76294280E-3,-2.25231266E1,2.47490192E3,-2.00800037,-8.71696568,-5.81900216E1,-1.33755016
77,4.82561352E-3,6.03926706,1.23349320E3,-3.11763358,4.19673586,-6.54359148,-4.25961400
78,4.88828376E-3,1.83599624E1,-7.57274008E2,7.32837296,1.09878433E1,5.57375000E1,-5.06411743
79,4.95095400E-3,-1.78339544E1,1.35347308E3,1.75531160E1,-3.68089248E-1,8.70503232,-2.60007404
80,5.01362419E-3,-3.06820989E1,3.27334190E3,3.37620020E1,-6.39909220,-5.26486778E1,5.95144704
81,5.07629442E-3,1.46384824E1,3.52814816E2,4.37800312E1,5.10162830,-7.65592432,1.11303747E1
82,5.13896465E-3,3.98474552E1,-1.59273040E3,3.45916532E1,1.34158780E1,4.98135376E1,4.95669464
83,5.20163536E-3,-1.16943586E1,2.31480670E3,2.29512120E1,4.16319513,5.63156844,-4.17083788
84,5.26430560E-3,-7.01908350E1,4.73686360E3,1.33359336E1,-6.70466136,-5.02569008E1,-3.22292280
85,5.32697630E-3,-4.31264926E1,1.87216888E2,9.09553623,-8.19023228E-1,-5.40461588,6.55753040
86,5.38964652E-3,1.15829802E1,-2.62833380E3,7.68830824,9.95199776,4.76872488E1,9.64045524
87,5.45231628E-3,4.66886092,2.57946372E3,2.42578912E1,6.42782496,3.52854444,7.15567636E-1
88,5.51498652E-3,-3.53674744E1,5.99096536E3,4.16200876E1,-5.65166092,-4.96497872E1,-5.11402893
89,5.57765676E-3,-3.54579996E1,4.81609392E2,3.36583448E1,-5.22397614,-4.56371020,2.48919584
90,5.64032744E-3,-1.50243996E1,-3.43726540E3,9.84070488,7.23782826,4.87095400E1,1.05719328E1
91,5.70299720E-3,-1.87132744E1,2.17256736E3,1.19898402,1.06404174E1,2.44171072,2.91921760
92,5.76566792E-3,-3.42133260E1,6.69669672E3,-2.66383028,1.75731728E-1,-5.13212156E1,-8.41621400
93,5.82833816E-3,-1.73531232E1,1.37625144E3,-8.64991760E-1,-5.15750313,-2.11283779,-3.67870640
94,5.89100888E-3,5.19598388,-3.58782244E3,7.45809888,-8.17899132E-1,5.44618844E1,6.30282116
95,5.95367912E-3,-4.03038120,9.93225288E2,4.76901576,2.77061752,4.94724512,1.82221552
96,6.01634932E-3,-1.91785560E1,6.03556824E3,-9.44144344,3.73384336E-1,-5.50688984E1,-6.74924704
97,6.07901955E-3,2.65520072,2.22779322E3,-1.24343324E1,-6.40282584E-1,-7.09744120,-3.97943448
98,6.14168930E-3,2.30227470E1,-2.67887424E3,-5.53422928,-9.46270560E-2,5.20111800E1,3.29395772
99,6.20436000E-3,-1.03843200,2.56423976E2,-7.03299284,-2.34193064,4.38992788,5.07291270E-1
100,6.26703024E-3,-2.26080990E1,4.68135832E3,-1.43871248E1,-3.33081794,-5.71993400E1,-8.19001960
101,6.32970094E-3,7.41966008,2.32676578E3,-7.04679823,1.52378916,-1.12885416E1,-8.79523472
102,6.39237116E-3,3.84731672E1,-1.62785328E3,9.76675416,3.78069808,4.86537792E1,-1.19696558
103,6.45504092E-3,3.11086082E1,2.73321792E2,1.38208616E1,-2.03150916,2.83003400,7.25951576E-1
104,6.51771116E-3,1.31541670E1,3.71627280E3,3.32709074,-5.77361392,-5.91512296E1,-4.83517744
105,6.58038188E-3,2.16046476E1,2.01301146E3,1.41934024,9.28561210E-1,-1.43755460E1,-6.69452808
106,6.64305212E-3,3.68838384E1,-1.01555526E3,8.42321680,5.23775672,4.52799416E1,-4.95232344
107,6.70572232E-3,2.81201168E1,6.14890814E2,1.28897918,-2.42105816,-2.07126093E-1,-5.00904369
108,6.76839304E-3,7.87419512,3.25505448E3,-9.22081376,-6.74832872,-5.94406080E1,-4.00048923
109,6.83106328E-3,1.80868896E1,1.41746092E3,-6.27269172,5.40176632E-1,-1.48420368E1,-2.23413014
110,6.89373400E-3,2.96863272E1,-9.15532112E2,6.35891388E-1,5.89511968,4.13489628E1,-2.70735952
111,6.95640376E-3,9.92882920,1.33698012E3,3.21241116,-2.05279684,-1.75135968,-4.57390548
112,7.01907396E-3,-6.73866176,3.53287936E3,7.13873148,-8.70348456,-5.58245468E1,-3.41304804
113,7.08174420E-3,2.06470752E1,7.02091408E2,3.17781162,-4.54770280E-1,-1.31903100E1,1.16156828
114,7.14441490E-3,4.99952128E1,-1.53930556E3,-6.25909520,8.06338978,3.92227816E1,1.36916268
115,7.20708466E-3,1.99786128E1,1.89430704E3,-1.59193920E1,1.37123204,-8.53702164E-1,-3.40698244
