step,si_time,force_x,force_y,force_z,torque_x,torque_y,torque_z
1,6.26703024E-5,-7.52574396E2,3.90766072E4,3.02143955E3,6.30684852E2,-4.83666944E1,2.52679468E2
2,1.25340604E-4,1.96910856E3,-1.53845656E4,3.53598072E3,2.80456112E2,-8.62900448E1,-2.97277168E2
3,1.88010920E-4,-9.17721558E2,6.17661380E3,4.69379040E3,5.89363432E2,-1.80134776E1,1.29512560E2
4,2.50681208E-4,-5.07685948E3,3.90668656E4,5.23497534E3,8.51021672E2,4.11064005E1,7.28860760E2
5,3.13351512E-4,-5.11811066E3,2.51511072E4,4.42306472E3,6.19021082E2,2.29343486E1,6.82609752E2
6,3.76021840E-4,-1.46846580E3,-1.16638780E3,3.25228358E3,2.95922784E2,9.53085232,2.50812840E2
7,4.38692140E-4,-4.60876084E1,7.60033132E3,3.75100824E3,4.91344976E2,2.91830944E1,1.39938700E2
8,5.01362419E-4,-2.13152647E3,2.43232464E4,3.58921240E3,7.27893114E2,1.73257912E1,2.47177316E2
9,5.64032744E-4,-3.35525252E3,1.38896932E4,2.91219928E3,5.27931976E2,-3.84190824E1,2.43022968E2
10,6.26703024E-4,-1.79682216E3,-1.08483040E2,3.39895868E3,3.33421230E2,-4.73506880E1,2.10670662E2
11,6.89373352E-4,-1.23489212E2,8.60245512E3,3.25836754E3,4.27877378E2,4.31284666E1,1.90569392E2
12,7.52043676E-4,-2.51857780E2,2.02227235E4,1.56599748E3,4.19952250E2,9.11863899E1,1.18131638E2
13,8.14713955E-4,-1.17735028E3,1.02831400E4,1.00838184E3,1.56187500E2,-7.18263484,3.01104379
14,8.77384280E-4,-1.74303496E3,-2.80213808E3,2.38815664E3,7.18496656E1,-1.04239726E2,-1.46964060E1
15,9.40054512E-4,-1.61046160E3,4.82527448E3,2.35740160E3,2.19388628E2,-2.40201688,1.20103682E2
16,1.00272489E-3,-7.66934204E2,1.57867576E4,8.99788288E2,2.13300133E2,1.24740518E2,1.44863176E2
17,1.06539512E-3,-2.39936280E2,6.04607535E3,1.36025368E3,5.40210868E1,1.90823936E1,-8.03695393
18,1.12806547E-3,-8.98306848E2,-4.85628704E3,2.52754116E3,3.82060696E1,-1.28763258E2,-5.39494036E1
19,1.19073570E-3,-1.56252360E3,6.15541410E3,1.83039824E3,1.54812240E2,-6.00995445E1,1.03246927E2
20,1.25340604E-3,-7.79914424E2,1.63678692E4,8.34875204E2,1.52187192E2,7.66815948E1,1.52407432E2
21,1.31607640E-3,-2.17227792E2,2.81664232E3,1.98976824E3,8.95803360E1,2.63093400E1,-7.08608150
22,1.37874664E-3,-1.07563675E3,-8.41601084E3,3.05384207E3,1.17162704E2,-9.44215296E1,-4.09242582E1
23,1.44141696E-3,-1.58738052E3,5.16834306E3,1.65351236E3,1.56452860E2,-4.38156176E1,1.25815642E2
24,1.50408732E-3,-1.18966948E3,1.58049060E4,4.97893808E2,1.66615140E2,4.80718232E1,1.89164368E2
25,1.56675756E-3,-1.26353300E3,7.10801792E2,2.18131184E3,2.25143648E2,-1.38025688E1,7.22199106E1
26,1.62942780E-3,-1.47460772E3,-1.10991931E4,3.83388016E3,2.89123704E2,-8.87145712E1,7.65308668
27,1.69209824E-3,-1.04659248E3,3.55773972E3,2.44061564E3,2.70617512E2,-3.55081056E1,1.06983185E2
28,1.75476848E-3,-8.36540224E2,1.60735308E4,6.21499444E2,2.26435328E2,2.00199032E1,1.90901696E2
29,1.81743888E-3,-1.16957318E3,1.92434944E3,1.67021752E3,2.38283588E2,-2.21065474E1,1.05212450E2
30,1.88010904E-3,-1.29249024E3,-1.11921537E4,3.33449150E3,2.69627952E2,-4.46985816E1,8.94170288
31,1.94277944E-3,-1.00383937E3,1.18834722E3,2.25645900E3,2.55184056E2,9.48298740,5.89027072E1
32,2.00544977E-3,-7.45448160E2,1.39959776E4,3.48693776E2,2.03411913E2,3.36195348E1,1.41882776E2
33,2.06812001E-3,-8.27655982E2,2.47390436E3,1.17003060E3,1.80986896E2,-1.39859916E1,1.22727204E2
34,2.13079023E-3,-9.04457188E2,-1.02504158E4,2.69173360E3,1.86917200E2,-3.87515072E1,4.64677288E1
35,2.19346070E-3,-7.20436192E2,2.42538428,1.50811208E3,1.79802712E2,1.13436615E1,1.29491878E1
36,2.25613094E-3,-4.86672064E2,1.23685754E4,-9.94998456E1,1.44245972E2,5.64030792E1,2.34107088E1
37,2.31880140E-3,-4.04448653E2,2.86083128E3,8.44432640E2,9.68596176E1,8.22489356,2.70411416E1
38,2.38147140E-3,-4.31101274E2,-8.99654864E3,2.03889537E3,6.74241968E1,-4.83359336E1,2.84354256
39,2.44414188E-3,-2.60590480E2,-4.52993440E2,7.69521288E2,5.68377640E1,3.09370232,-1.56276680E1
40,2.50681208E-3,-5.42677260E1,1.04660905E4,-6.92433216E2,3.22251176E1,6.96413944E1,-2.40327216E1
41,2.56948232E-3,-4.02462959E2,1.99527040E3,4.08674240E2,1.60923420E1,1.88335920E1,-4.35565044E1
42,2.63215280E-3,-6.99196624E2,-8.23148442E3,1.72059096E3,2.69014808E1,-5.65634060E1,-4.38759564E1
43,2.69482328E-3,-1.91547856E2,1.19680070E2,5.62505864E2,2.52531220E1,-8.06470394,-1.94855872E1
44,2.75749328E-3,2.19651818E2,9.90158368E3,-6.70567416E2,2.34082748,7.09581327E1,-1.97406424E1
45,2.82016376E-3,-2.54333616E2,1.47306548E3,5.01442337E2,1.94430240E1,2.11744761E1,-5.00192690E1
46,2.88283392E-3,-5.78601936E2,-7.58208036E3,1.64608944E3,6.12805891E1,-5.50000048E1,-6.56829596E1
47,2.94550440E-3,-4.31094170E1,1.25767494E3,4.63603972E2,6.29633760E1,-1.49220216E1,-3.15920448E1
48,3.00817466E-3,2.67464904E2,1.02318955E4,-6.33231020E2,3.72747776E1,4.62510540E1,-6.04135752
49,3.07084465E-3,-2.32123064E2,1.01077867E3,5.60444928E2,4.84227512E1,8.45617960,-4.17017556E1
50,3.13351512E-3,-5.30587388E2,-7.60987856E3,1.60370864E3,7.87753440E1,-3.65389632E1,-6.11853361E1
51,3.19618558E-3,-1.64240860E2,2.00966907E3,3.58349396E2,7.97343064E1,3.35931992E-1,-5.90627000
52,3.25885558E-3,8.01020336E1,1.07383859E4,-7.29414510E2,6.45815228E1,3.54882168E1,3.95179440E1
53,3.32152606E-3,-1.57354200E2,8.36389160E2,4.97603128E2,7.52203512E1,-7.13202572,-9.38124372
54,3.38419652E-3,-3.00194359E2,-7.90648792E3,1.60155416E3,9.42760752E1,-4.18636370E1,-6.58271168E1
55,3.44686700E-3,-6.07654095E1,2.13846564E3,4.38425160E2,9.53954792E1,-2.82821872,-2.63535140E1
56,3.50953700E-3,1.41339064E2,1.11593509E4,-7.16266537E2,7.88402792E1,2.68603992E1,2.67004920E1
57,3.57220744E-3,-3.68334392E1,9.23183060E2,3.06413841E2,6.33514452E1,-1.92213824E1,-2.75659016
58,3.63487768E-3,-2.25683832E2,-8.50200368E3,1.35510660E3,5.53108120E1,-5.20847368E1,-5.66209508E1
59,3.69754792E-3,-2.51328636E1,1.26706374E3,3.37909080E2,5.66490460E1,-4.77819872,-4.66266920E1
60,3.76021816E-3,2.49067568E2,1.07833147E4,-7.39250232E2,5.14388180E1,3.55111504E1,-1.37051524E-1
61,3.82288840E-3,9.70094112E1,1.12836361E3,1.87269320E2,3.77039216E1,-1.22043228E1,-3.38578224
62,3.88555888E-3,-1.68404016E2,-8.60666180E3,1.17038476E3,2.43270112E1,-5.69924880E1,-4.96815632E1
63,3.94822928E-3,-1.93722928,3.27121950E2,1.91492304E2,1.76173440E1,-1.05715871E1,-5.76325896E1
64,4.01089954E-3,2.55439760E2,9.87047960E3,-8.09568119E2,1.81496680E1,3.84134528E1,-2.31474162E1
65,4.07356930E-3,4.11562300E1,1.19451498E3,1.04030693E2,1.63856064E1,-6.71550464,-1.28486336E1
66,4.13624001E-3,-2.33985876E2,-8.26632308E3,1.05118740E3,1.25263202E1,-5.80281592E1,-3.47931860E1
67,4.19891024E-3,-4.46177052E1,-2.51113988E2,1.47673356E2,8.42613696,-1.30843330E1,-3.44233488E1
68,4.26158046E-3,1.59885572E2,8.84853936E3,-8.00311947E2,4.22898340,4.02384234E1,-1.11028612E1
69,4.32425070E-3,-1.04557467E2,1.11731040E3,1.21946442E2,1.55551456E1,-5.76919840,-9.88298512
70,4.38692140E-3,-3.11130404E2,-7.53795004E3,1.07906735E3,2.79137400E1,-6.29816246E1,-1.73711040E1
71,4.44959164E-3,-6.04991579E1,-5.18074322E1,1.83280288E2,2.60519100E1,-1.98339008E1,8.10438538E-1
72,4.51226188E-3,8.56103420E1,8.34817408E3,-7.12433767E2,2.03668094E1,3.53345036E1,1.70844712E1
73,4.57493208E-3,-1.99239528E2,9.79486560E2,2.09824133E2,2.83164264E1,-5.70950744,-2.19032478
74,4.63760280E-3,-3.48803212E2,-6.97348496E3,1.11981821E3,5.01195192E1,-6.23366976E1,-1.35544848E1
75,4.70027256E-3,-9.30953502E1,4.31797410E2,2.32536292E2,5.65757896E1,-2.62751172E1,2.04843092E1
76,4.76294280E-3,6.43400288E1,8.29785442E3,-6.59286688E2,4.10848427E1,2.89826176E1,4.17380858E1
77,4.82561352E-3,-1.55930768E2,9.37458228E2,2.37365268E2,4.07201529E1,-4.93834496,5.58130980
78,4.88828376E-3,-3.03170252E2,-6.52882908E3,1.12183893E3,5.83220480E1,-5.50827456E1,-2.01991248E1
79,4.95095400E-3,-9.31065178E1,1.06398523E3,2.23907042E2,6.25707102E1,-2.13141775E1,1.76503112E1
80,5.01362419E-3,1.07365501E2,8.63396452E3,-6.66342928E2,4.76236248E1,2.85061312E1,4.76975584E1
81,5.07629442E-3,-3.07933736E1,9.98553848E2,1.79547928E2,4.00347757E1,-8.71043584E-1,7.17798710
82,5.13896465E-3,-1.97486112E2,-6.34400176E3,1.02039731E3,4.85299400E1,-4.23107482E1,-3.23493958E1
83,5.20163536E-3,-3.89886976E1,1.51097716E3,1.45572876E2,5.07732535E1,-8.33523368,-6.76306104
84,5.26430560E-3,1.62992180E2,9.06396103E3,-7.47471716E2,3.44436956E1,3.68756864E1,2.81868744E1
85,5.32697630E-3,2.41285108E1,1.19974124E3,6.17172288E1,2.45082832E1,4.89802216,5.68004032
86,5.38964652E-3,-1.51334380E2,-6.28297376E3,8.91447448E2,2.82436656E1,-3.50917744E1,-3.54270744E1
87,5.45231628E-3,7.08439302,1.63809572E3,6.59854744E1,3.01645160E1,3.24930000,-2.89094136E1
88,5.51498652E-3,2.12586570E2,9.33457852E3,-7.92868280E2,2.36204864E1,4.52655552E1,3.60103632
89,5.57765676E-3,8.05149651E1,1.55354704E3,-3.34639524E1,1.96144888E1,4.44564868,-3.34312964
90,5.64032744E-3,-8.80159760E1,-6.06037951E3,7.82387736E2,2.09133530E1,-3.86767360E1,-3.77892848E1
91,5.70299720E-3,8.23959636E1,1.54861464E3,2.12307596E1,1.91643368E1,2.07292319,-3.83842920E1
92,5.76566792E-3,2.64180660E2,9.24501038E3,-7.98908136E2,2.00075340E1,4.48821400E1,-1.13669014E1
93,5.82833816E-3,8.80623816E1,1.84831656E3,-5.40898848E1,3.03521776E1,1.74894928E-1,-8.33865356
94,5.89100888E-3,-7.10620117E1,-5.74942640E3,7.37950564E2,3.42862940E1,-4.77855112E1,-3.10868382E1
95,5.95367912E-3,9.90552808E1,1.35512052E3,9.73908040,2.56103756E1,-7.19066810,-3.16495204E1
96,6.01634932E-3,2.37881352E2,8.87192536E3,-7.43786096E2,2.26979184E1,3.82433936E1,-1.23094272E1
97,6.07901955E-3,6.85118104E1,1.92204056E3,9.51364420,3.62119604E1,-4.73271464,-1.28739524E1
98,6.14168930E-3,-5.34820320E1,-5.47039936E3,7.80721472E2,4.52461624E1,-5.19989920E1,-2.68040320E1
99,6.20436000E-3,1.02936268E2,1.19712424E3,6.64899064E1,3.73357848E1,-1.30576634E1,-1.71038136E1
100,6.26703024E-3,2.13054085E2,8.43545436E3,-6.69321632E2,2.85689256E1,3.31550478E1,-3.33981944
101,6.32970094E-3,4.73706008E1,1.84649872E3,5.54679536E1,3.38356064E1,-3.60785032,-1.71607616E1
102,6.39237116E-3,-7.73364592E1,-5.23762130E3,7.79519512E2,4.51934768E1,-4.59228324E1,-2.89282056E1
103,6.45504092E-3,7.46982528E1,1.15955341E3,6.27672720E1,4.29179192E1,-8.57159900,-1.03063071E1
104,6.51771116E-3,1.92786848E2,8.06272125E3,-6.49134396E2,2.64181208E1,3.76826072E1,4.92689896
105,6.58038188E-3,1.66934704E1,1.65091288E3,6.78340008E1,2.53440116E1,3.98894552,-1.32892382E1
106,6.64305212E-3,-1.19752168E2,-5.10131502E3,7.63518048E2,4.14071989E1,-3.76808664E1,-2.80071040E1
107,6.70572232E-3,4.89672088E1,1.22240006E3,4.47316456E1,4.28844594E1,-7.37746524E-1,-7.55576944
108,6.76839304E-3,1.89385664E2,7.84182072E3,-6.50878524E2,2.61577584E1,4.46044300E1,9.48497868
109,6.83106328E-3,1.69530144E1,1.41756176E3,5.65113212E1,2.11288142E1,1.02234781E1,-1.16995036E1
110,6.89373400E-3,-1.41038512E2,-5.08073902E3,7.27966404E2,3.13208175E1,-3.00519180E1,-2.89844296E1
111,6.95640376E-3,1.44866420E1,1.36795996E3,1.25889790E1,3.53029608E1,5.79153064,-9.05287647
112,7.01907396E-3,1.71745704E2,7.83402392E3,-6.64108468E2,2.61244680E1,4.77722168E1,1.17538666E1
113,7.08174420E-3,1.64010300E1,1.29515040E3,4.16125631E1,2.32075834E1,1.33347464E1,-5.76111416
