step,si_time,force_x,force_y,force_z,torque_x,torque_y,torque_z
1,6.26703024E-5,5.32772398E3,3.60997796E4,3.04689765E1,-2.52810024E1,2.56025100,1.42540420E3
2,1.25340604E-4,9.47507096E3,-5.50134612E3,5.11808920E1,8.63389492,-2.19445086,6.93983368E2
3,1.88010920E-4,1.24944044E4,8.63256836E3,4.23403502E1,2.42347312E1,2.81498720E1,1.52000356E3
4,2.50681208E-4,4.15083981E3,3.14677978E4,2.78406504E1,8.58764364E-1,5.53094864E1,1.59084044E3
5,3.13351512E-4,2.96967360E3,3.03330898E4,2.77366992E1,9.19247628,1.79292512E1,1.35738884E3
6,3.76021840E-4,1.29163576E4,1.66908300E4,3.29926110E1,4.90619232E1,-3.34524036E1,1.55289876E3
7,4.38692140E-4,1.39370884E4,1.12782967E4,4.40205240E1,3.28783488E1,-2.12965226E1,1.34286104E3
8,5.01362419E-4,2.42204356E3,1.26932954E4,4.30018186E1,-1.54750884E1,7.51478912,5.74285552E2
9,5.64032744E-4,-2.99059888E3,1.27404582E4,4.98489568E1,-5.81843088,9.95796392,4.31852770E2
10,6.26703024E-4,4.36970424E3,1.21249462E4,5.55172108E1,3.95344976E1,1.21011292E1,9.69719984E2
11,6.89373352E-4,1.01678538E4,1.21794248E4,4.39316700E1,3.59127284E1,3.42227768,1.05685568E3
12,7.52043676E-4,7.93474672E3,1.37317216E4,2.60672640E1,9.22265338,-5.71330544,6.81502056E2
13,8.14713955E-4,1.80649856E3,1.09452927E4,2.59783220E1,2.09372735E1,-8.34731484,2.80085968E2
14,8.77384280E-4,-3.39204764E3,2.86158560E3,3.06628824E1,4.21972800E1,2.09633374,-7.73070528E1
15,9.40054512E-4,9.13573742E2,4.34412576E3,3.29542922E1,2.76881384E1,1.45096720E1,1.63042212E2
16,1.00272489E-3,1.00984848E4,1.20578002E4,3.20255708E1,3.31495094,5.17744874,7.33871984E2
17,1.06539512E-3,8.61448860E3,8.17752742E3,4.71123984E1,1.78638352E1,4.55810880,6.51678752E2
18,1.12806547E-3,-5.54270696E2,1.96338656E3,9.99304200,4.44230652E1,2.66771652E1,1.76447080E2
19,1.19073570E-3,-2.33096600E3,7.49710320E3,2.12686634,3.04049707E1,3.45437120E1,1.08723223E2
20,1.25340604E-3,4.10165167E3,1.09794915E4,1.15392768E2,-1.71835504,1.24335242E1,3.62527372E2
21,1.31607640E-3,9.00493622E3,3.06042075E3,1.32876528E2,4.30887270,-5.19798184,6.19137002E2
22,1.37874664E-3,7.54587412E3,8.99824712E2,3.47752692E1,2.99560616E1,6.08252812,8.39530088E2
23,1.44141696E-3,3.02522969E3,1.10209465E4,-6.97140264,1.85564744E1,3.99087024E1,8.59894276E2
24,1.50408732E-3,7.64132260E2,1.23423386E4,2.44902348E1,-3.41896988E1,5.55155040E1,5.36101820E2
25,1.56675756E-3,3.41412520E3,-4.57076548E2,1.00106478E2,-3.89155504E1,2.65355564E1,3.04395104E2
26,1.62942780E-3,7.47227956E3,-3.44778252E3,1.23607612E2,4.36647652,-7.24603414,5.49717472E2
27,1.69209824E-3,5.91018440E3,8.93089392E3,5.52411364E1,6.27657890,1.49112952E1,8.31464290E2
