step,si_time,force_x,force_y,force_z,torque_x,torque_y,torque_z
1,6.26703024E-5,-2.03929234E3,4.05897904E4,-2.08351112E3,-4.94927264E2,-1.19046914E1,4.94686888E2
2,1.25340604E-4,-1.04734814E3,-1.69634024E4,-1.08308256E3,-3.46542240E1,-5.14087820,3.03256393E1
3,1.88010920E-4,-2.88161632E3,7.96061656E3,-2.94833848E3,-4.33135796E2,6.25933552,4.09172392E2
4,2.50681208E-4,-4.87960912E3,4.40573072E4,-4.94360592E3,-7.73076296E2,9.24077224,7.52965544E2
5,3.13351512E-4,-4.61480664E3,2.75923800E4,-4.68293808E3,-5.91176792E2,6.64156484,6.14720392E2
6,3.76021840E-4,-2.78723336E3,-3.04014206E3,-2.91051984E3,-3.02372909E2,-1.19587780E1,3.22372174E2
7,4.38692140E-4,-2.22651744E3,6.97479776E3,-2.34028768E3,-3.63461016E2,-3.14461827E1,3.38934232E2
8,5.01362419E-4,-2.26724816E3,2.69122168E4,-2.29610158E3,-4.99471520E2,-3.12959790E1,5.09034634E2
9,5.64032744E-4,-3.08648205E3,1.57996428E4,-3.10176086E3,-4.28369760E2,-1.07657612E1,4.79303600E2
10,6.26703024E-4,-4.04101324E3,-4.29263592E2,-4.15720940E3,-3.76794240E2,1.02839601E1,3.66164828E2
11,6.89373352E-4,-2.06114817E3,6.83774952E3,-2.18992304E3,-3.34772752E2,8.26158332,2.76569080E2
12,7.52043676E-4,2.11142468E2,1.86786696E4,2.37463212E2,-2.05420280E2,-4.02525091,2.02093792E2
13,8.14713955E-4,-1.06730211E3,1.06652189E4,-9.53804968E2,-1.23329770E2,-1.68892728E1,1.46898044E2
14,8.77384280E-4,-3.19908022E3,-7.52648784E2,-3.18405176E3,-1.54513632E2,-1.14961612E1,1.43477716E2
15,9.40054512E-4,-2.18988656E3,5.95147272E3,-2.25680900E3,-1.61184872E2,1.49101400E1,1.49045576E2
16,1.00272489E-3,-4.38833332E2,1.44211628E4,-4.23695136E2,-1.18141008E2,1.46761084E1,1.24543154E2
17,1.06539512E-3,-1.97861192E3,5.04456616E3,-1.91656992E3,-1.37832712E2,-1.72298016E1,1.33385814E2
18,1.12806547E-3,-3.36716820E3,-4.34322260E3,-3.36224604E3,-1.19519388E2,-2.47811864E1,9.77902128E1
19,1.19073570E-3,-1.02675736E3,5.82248352E3,-1.04899097E3,-8.92205808,8.17531014,-3.33739924E1
20,1.25340604E-3,7.72968816E2,1.51310156E4,7.81357288E2,3.72668008E1,2.75207040E1,-8.08452892E1
21,1.31607640E-3,-1.64339100E3,2.26082230E3,-1.61700428E3,-9.17380620E1,-7.57329512E-1,1.03081906E2
22,1.37874664E-3,-3.91213968E3,-7.73596952E3,-3.92052888E3,-2.19828820E2,-2.73189328E1,2.68295288E2
23,1.44141696E-3,-1.92811288E3,6.23242044E3,-1.97060200E3,-1.30801224E2,-4.49322368,1.23601616E2
24,1.50408732E-3,3.59221576E1,1.59595228E4,1.60941828E1,-3.21410418E1,2.31270934E1,-1.86485384E1
25,1.56675756E-3,-1.88564840E3,-1.76032472E2,-1.86269952E3,-1.44001828E2,9.32025528,1.56965064E2
26,1.62942780E-3,-3.60692596E3,-1.19859886E4,-3.56531976E3,-2.60437800E2,-8.71276000,3.15426254E2
27,1.69209824E-3,-1.97054576E3,4.12165928E3,-1.94469056E3,-1.87631728E2,2.73413184E-2,1.91434392E2
28,1.75476848E-3,-2.95759800E2,1.75228752E4,-3.05834103E2,-1.02629733E2,1.01931787E1,7.61369036E1
29,1.81743888E-3,-1.54536856E3,1.68280376E3,-1.56324184E3,-1.69352448E2,7.64801504E-1,1.80745888E2
30,1.88010904E-3,-3.12004328E3,-1.29762768E4,-3.10795665E3,-2.40776204E2,-7.46698380,2.76482872E2
31,1.94277944E-3,-2.04329252E3,8.73246952E2,-2.03342414E3,-1.92990280E2,-8.05269432,1.97807776E2
32,2.00544977E-3,-5.45393612E2,1.52579904E4,-5.49379160E2,-1.30082988E2,-6.63723516,1.17442512E2
33,2.06812001E-3,-1.10344219E3,2.35919880E3,-1.11470175E3,-1.07633508E2,-8.17012214,1.28810072E2
34,2.13079023E-3,-1.97794232E3,-1.17517996E4,-2.01055694E3,-1.10348558E2,-1.36361720E1,1.35191892E2
35,2.19346070E-3,-1.17803966E3,-5.00321484E2,-1.21989394E3,-1.15414667E2,-1.31480872E1,1.03262329E2
36,2.25613094E-3,-1.35402476E2,1.27865588E4,-1.34385156E2,-8.37016104E1,-7.28769350,5.93211080E1
37,2.31880140E-3,-7.84446624E2,2.59760332E3,-7.59348012E2,-4.96764704E1,-3.26180648,4.49617432E1
38,2.38147140E-3,-1.72399328E3,-1.01485467E4,-1.74108144E3,-5.91709760E1,1.66554628,6.67432352E1
39,2.44414188E-3,-9.47638608E2,-1.44133508E3,-9.88889888E2,-6.86686328E1,2.52951384,6.21956586E1
40,2.50681208E-3,2.16045809E2,1.01989651E4,2.13052917E2,-2.34830596E1,-1.61156464,1.08774698E1
41,2.56948232E-3,-1.71926440E2,1.85454656E3,-1.57666232E2,4.26463508E1,-8.13910961,-3.94806600E1
42,2.63215280E-3,-1.03623092E3,-8.82780360E3,-1.03429175E3,2.92087432E1,-6.04683399,-2.78351256E1
43,2.69482328E-3,-5.82876632E2,-7.36392880E2,-5.69244576E2,-3.74499248E1,7.14614058,2.13533258E1
44,2.75749328E-3,7.69674776E1,9.24471092E3,1.18087434E2,-3.90517976E1,1.31304264E1,3.24653244E1
45,2.82016376E-3,-6.22866058E2,9.28335952E2,-5.60107040E2,2.23868536E1,3.13107514,-5.07671023
46,2.88283392E-3,-1.16845214E3,-8.20591260E3,-1.12351358E3,3.74575040E1,-6.32354260,-3.01040006E1
47,2.94550440E-3,-2.05462027E2,8.77553080E2,-2.21655488E2,-2.08371759E1,3.70881656,-1.28460002E1
48,3.00817466E-3,4.12259293E2,1.00019872E4,3.73533080E2,-6.25592422E1,1.66030276E1,2.39130020E1
49,3.07084465E-3,-5.61900188E2,3.60864736E2,-5.56309796E2,-2.85335448E1,1.12050331E1,3.93539808E1
50,3.13351512E-3,-1.19755304E3,-8.41190244E3,-1.16127384E3,1.08338237E1,-5.90610552E-1,1.45641136E1
51,3.19618558E-3,-2.64503644E2,1.93630088E3,-2.83510184E2,-2.24168516E1,3.60307360E-1,5.29210186
52,3.25885558E-3,3.48632716E2,1.10011041E4,2.89630224E2,-8.07339764E1,9.92556288,4.04936791E1
53,3.32152606E-3,-5.92578552E2,1.79919336E2,-5.97726200E2,-7.73250200E1,9.78996376,7.29863978E1
