step,si_time,force_x,force_y,force_z,torque_x,torque_y,torque_z
1,6.26703024E-5,1.25378310E3,4.19379426E4,-4.65125988E3,1.20645892E3,4.88532352E1,5.08628416E2
2,1.25340604E-4,-1.71826992E3,-1.06236196E4,-5.39586116E3,5.74534464E2,1.82380272E2,-3.14754367E2
3,1.88010920E-4,4.57206964E3,1.09904110E4,-8.09599495E3,1.19097840E3,-1.57573880E1,6.09441566E2
4,2.50681208E-4,8.83839704E3,4.11651802E4,-7.57235096E3,1.44969724E3,-2.09963489E2,1.34016788E3
5,3.13351512E-4,6.16724443E3,2.79640600E4,-7.45623732E3,1.22652758E3,-1.62364472E2,8.67352008E2
6,3.76021840E-4,1.61216448E3,2.84765192E3,-7.58924056E3,9.58312036E2,-4.17840242E1,2.96615840E2
7,4.38692140E-4,2.19050384E3,9.47844984E3,-6.29963636E3,9.24440288E2,-3.21864700E1,5.86113976E2
8,5.01362419E-4,5.72227624E3,2.45994496E4,-4.36539032E3,9.32888890E2,-5.94796136E1,8.70867536E2
9,5.64032744E-4,5.21807814E3,1.67355488E4,-4.81454608E3,9.03933239E2,-1.41784060E1,4.42620040E2
10,6.26703024E-4,1.81789424E3,5.73309704E3,-7.28210926E3,1.02181924E3,-5.53353404E-1,1.67674496E2
11,6.89373352E-4,6.49136780E2,1.23482192E4,-6.18795156E3,9.45697880E2,-9.00210857E1,4.52636672E2
12,7.52043676E-4,1.87080504E3,2.06045509E4,-2.29992842E3,6.02010489E2,-1.19644702E2,5.43000460E2
13,8.14713955E-4,2.05985451E3,1.12372172E4,-2.48831748E3,4.06560087E2,1.71220080E1,7.53530360E1
14,8.77384280E-4,1.32192708E3,-3.43916584E2,-4.84176112E3,3.59216856E2,1.09463263E2,-2.20976042E2
15,9.40054512E-4,2.41780924E3,6.28983832E3,-3.19589782E3,2.48504472E2,-6.84734200E1,2.17813230E2
16,1.00272489E-3,3.30524040E3,1.56372940E4,-7.60510396E2,1.86944912E2,-2.28151632E2,5.55024052E2
17,1.06539512E-3,1.27536476E3,7.12627935E3,-2.71894928E3,2.86666800E2,-6.12106514E1,1.18862284E2
18,1.12806547E-3,-8.04215527E1,-2.09518242E3,-5.02925921E3,3.53599428E2,1.45614480E2,-2.47578764E2
19,1.19073570E-3,1.97193400E3,7.81709528E3,-3.15358472E3,3.05433011E2,6.70855424E1,1.21905350E2
20,1.25340604E-3,3.15059519E3,1.65655088E4,-1.00082076E3,2.37610604E2,-9.97297576E1,4.54145240E2
21,1.31607640E-3,1.16721451E3,4.53676700E3,-3.01024222E3,2.57473516E2,-4.46042824E1,1.27051592E2
22,1.37874664E-3,1.45758128E2,-4.97723344E3,-5.26424742E3,3.29778982E2,7.93084336E1,-1.62225068E2
23,1.44141696E-3,2.28088164E3,6.81894160E3,-3.44435668E3,3.10617161E2,-9.48084544,1.82562592E2
24,1.50408732E-3,4.16795302E3,1.57155480E4,-1.61216724E3,3.11256623E2,-1.27749216E2,5.42458008E2
25,1.56675756E-3,3.01247168E3,2.79126976E3,-3.89903568E3,4.80441240E2,-1.60836028E1,2.99276472E2
26,1.62942780E-3,1.21615446E3,-7.12378693E3,-5.98951864E3,6.09015179E2,1.01974475E2,5.13968182
27,1.69209824E-3,1.82027336E3,5.70675992E3,-4.01745796E3,5.54447604E2,1.09707117E1,2.54093792E2
28,1.75476848E-3,3.03143144E3,1.65012144E4,-1.89435008E3,4.83898208E2,-9.35335064E1,5.33189868E2
29,1.81743888E-3,2.11067271E3,4.19894742E3,-3.42631316E3,5.19369364E2,-1.34712636E1,2.99454240E2
30,1.88010904E-3,9.97068784E2,-7.53813408E3,-4.98803424E3,5.58964968E2,7.57221748E1,4.15585279E1
31,1.94277944E-3,2.14159560E3,2.62096668E3,-3.15243101E3,4.99338248E2,-1.03755391E1,2.63193132E2
32,2.00544977E-3,3.17444778E3,1.36077500E4,-1.30183566E3,4.09845734E2,-1.00618374E2,4.93142888E2
33,2.06812001E-3,1.47655700E3,3.55080388E3,-2.77895168E3,3.99449280E2,-2.00627399E1,2.27718186E2
34,2.13079023E-3,8.28733444E1,-7.79890584E3,-4.20590354E3,4.14043045E2,6.52297592E1,-4.47998236E1
35,2.19346070E-3,1.68428824E3,1.19215572E3,-2.16419935E3,3.78057984E2,-7.87273928,1.71864816E2
36,2.25613094E-3,2.68261240E3,1.19467712E4,-7.17711878E1,2.92448376E2,-7.90484480E1,3.61375712E2
37,2.31880140E-3,5.27553320E2,3.29770326E3,-1.62126924E3,2.31237174E2,3.89028120,6.06413222E1
38,2.38147140E-3,-9.62266256E2,-7.11379242E3,-3.18020130E3,2.25068378E2,6.75673672E1,-1.86462760E2
39,2.44414188E-3,7.25138426E2,8.84908104E2,-1.18699228E3,2.12401748E2,-3.61809992E1,7.96339896E1
40,2.50681208E-3,2.16456580E3,1.03680921E4,6.94410608E2,1.52105008E2,-1.09742343E2,2.90597152E2
41,2.56948232E-3,6.80313208E2,1.76608360E3,-9.71571352E2,9.52129268E1,5.04834938,-2.58699872E1
42,2.63215280E-3,-7.32248450E2,-7.50523328E3,-2.63613296E3,9.81729416E1,7.85566664E1,-2.63895200E2
43,2.69482328E-3,5.60288380E2,1.16947638E3,-9.89299104E2,1.37707208E2,-4.84356496E1,4.97669176E1
44,2.75749328E-3,1.76746368E3,1.02331448E4,7.34630776E2,1.38635420E2,-1.33009362E2,3.10121250E2
45,2.82016376E-3,4.05889845E2,1.73073544E3,-8.55159568E2,1.27667296E2,-7.25127744,9.88130856
46,2.88283392E-3,-8.88110832E2,-6.75695040E3,-2.51080872E3,1.46715464E2,8.94912144E1,-2.54328252E2
47,2.94550440E-3,2.63859916E2,1.83313928E3,-8.48036576E2,1.74291936E2,-1.52384792E1,3.13672042E1
48,3.00817466E-3,1.53909184E3,1.03273320E4,7.85136464E2,1.91809680E2,-1.02640009E2,3.17474866E2
49,3.07084465E-3,4.35554932E2,1.87342296E3,-9.13758564E2,2.13056922E2,-8.69936184E-1,8.39268972E1
50,3.13351512E-3,-8.16461086E2,-6.34543752E3,-2.53032804E3,2.30760384E2,8.52602768E1,-1.58516860E2
51,3.19618558E-3,4.58443736E2,2.05638170E3,-9.17286586E2,2.38537740E2,-7.60704612,9.29055690E1
