step,si_time,force_x,force_y,force_z,torque_x,torque_y,torque_z
1,6.26703024E-5,4.70595072E3,4.22564936E4,-1.16426837E3,5.48851012E2,-6.61082552E1,1.26682496E3
2,1.25340604E-4,5.52981712E3,-1.08989394E4,1.80515752E3,-3.09445357E2,-1.98715784E2,6.06095457E2
3,1.88010920E-4,8.04247475E3,1.08197499E4,-4.54253196E3,7.20579814E2,-1.21547210E1,1.17591786E3
4,2.50681208E-4,7.46627904E3,4.14717197E4,-8.84707544E3,1.49554228E3,1.58600748E2,1.42953228E3
5,3.13351512E-4,7.63977148E3,2.80392504E4,-6.07817936E3,9.04858399E2,1.01240861E2,1.23209428E3
6,3.76021840E-4,7.85210560E3,2.43843388E3,-1.54791332E3,2.41865920E2,1.49151264E1,9.43303968E2
7,4.38692140E-4,6.23782110E3,9.43540860E3,-2.34127856E3,6.02318049E2,5.99716088E1,8.71070768E2
8,5.01362419E-4,4.19866848E3,2.49973916E4,-5.94305560E3,9.53765012E2,9.01586723E1,8.96195320E2
9,5.64032744E-4,4.88219408E3,1.66973508E4,-5.31294012E3,4.74208400E2,-9.85395816,8.84885408E2
10,6.26703024E-4,7.54465340E3,5.16046906E3,-1.82332192E3,1.50534880E2,-6.11641169E1,9.96292976E2
11,6.89373352E-4,6.37387228E3,1.22309982E4,-7.19978858E2,4.84911016E2,5.11480188E1,9.45643236E2
12,7.52043676E-4,2.36262584E3,2.10991430E4,-2.05245543E3,6.46149872E2,1.28256798E2,6.15197945E2
13,8.14713955E-4,2.67914536E3,1.13670588E4,-2.20506548E3,1.40223156E2,-1.09110558E1,3.72239160E2
14,8.77384280E-4,5.07923842E3,-7.40282680E2,-1.43344868E3,-2.43410968E2,-1.57366420E2,3.14702153E2
15,9.40054512E-4,3.20943904E3,6.07155133E3,-2.51991416E3,2.00041366E2,1.29623294E1,2.44131948E2
16,1.00272489E-3,5.93873072E2,1.57795596E4,-3.40022444E3,6.21767616E2,2.32834434E2,1.69506344E2
17,1.06539512E-3,2.77287912E3,7.14273310E3,-1.42032396E3,1.91343936E2,9.45739268E1,2.38940144E2
18,1.12806547E-3,5.30807924E3,-2.47948240E3,-3.59305740E1,-2.73421792E2,-1.42791904E2,3.06477356E2
19,1.19073570E-3,3.20835352E3,7.41342116E3,-1.98044720E3,7.92548512E1,-9.41974924E1,2.64528800E2
20,1.25340604E-3,8.04128838E2,1.64190732E4,-3.11455607E3,5.00295162E2,6.46130848E1,2.10580277E2
21,1.31607640E-3,3.04238892E3,4.35432480E3,-1.09803128E3,2.02609730E2,1.79137456E1,2.50174952E2
22,1.37874664E-3,5.57073928E3,-5.30595542E3,-8.93535520E1,-1.39472924E2,-8.65199184E1,3.30892658E2
23,1.44141696E-3,3.55092120E3,6.51896524E3,-2.26556540E3,1.95327696E2,2.08203388E1,2.87359360E2
24,1.50408732E-3,1.50293172E3,1.54635416E4,-4.17821456E3,5.81839512E2,1.26451898E2,2.73996424E2
25,1.56675756E-3,3.97250936E3,2.34762572E3,-3.01340890E3,3.17965842E2,-9.78323552,4.70214704E2
26,1.62942780E-3,6.22584296E3,-7.72178408E3,-1.18894196E3,7.13126469,-1.24348414E2,6.02428198E2
27,1.69209824E-3,4.16756058E3,5.36699104E3,-1.79246352E3,2.95842144E2,-1.03874374E1,5.13969755E2
28,1.75476848E-3,2.05174136E3,1.64503704E4,-3.01925659E3,5.87550832E2,9.53929232E1,4.52944900E2
29,1.81743888E-3,3.79910656E3,3.93088032E3,-2.10002518E3,3.04469228E2,-6.51815652,5.46218872E2
30,1.88010904E-3,5.40399360E3,-8.12722492E3,-1.01335454E3,3.28824974E1,-1.06121910E2,6.03249455E2
31,1.94277944E-3,3.37169336E3,2.15048242E3,-2.27019166E3,3.11486959E2,5.28474998,5.01741409E2
32,2.00544977E-3,1.47086776E3,1.34071816E4,-3.35354352E3,5.69507792E2,1.15730238E2,3.97450544E2
33,2.06812001E-3,3.14022136E3,3.22621798E3,-1.56636404E3,2.67398312E2,1.47997128E1,4.11177921E2
34,2.13079023E-3,4.65060712E3,-8.38088704E3,-1.16982030E2,-2.70706392E1,-8.55444528E1,4.39776468E2
35,2.19346070E-3,2.34640908E3,7.16403961E2,-1.77344632E3,2.12772632E2,4.50029420,3.91294888E2
36,2.25613094E-3,6.81886768E1,1.17359150E4,-2.79806688E3,4.30850888E2,9.23143386E1,2.89286968E2
37,2.31880140E-3,1.84738192E3,2.98300168E3,-5.67103340E2,1.25080920E2,-1.86660560E1,2.26298500E2
38,2.38147140E-3,3.58194016E3,-7.72099016E3,9.93424512E2,-1.42582776E2,-1.14996350E2,2.29046916E2
39,2.44414188E-3,1.33850156E3,3.38325380E2,-8.12270260E2,1.36359300E2,9.57416916,2.02153683E2
40,2.50681208E-3,-7.46778964E2,1.00516629E4,-2.37395908E3,3.73746536E2,1.15275002E2,1.07780183E2
41,2.56948232E-3,1.04764796E3,1.28713500E3,-8.03202915E2,3.68298336E1,-1.27216518E1,3.77923056E1
42,2.63215280E-3,2.82284784E3,-8.24453164E3,7.07532883E2,-2.35037160E2,-1.18555366E2,6.40053176E1
43,2.69482328E-3,9.83174232E2,5.79248144E2,-6.19882298E2,9.23482894E1,7.48907040,1.01521909E2
44,2.75749328E-3,-8.93859768E2,9.88081936E3,-1.85462344E3,3.68368224E2,1.16319895E2,7.70393368E1
45,2.82016376E-3,8.94987680E2,1.23650730E3,-4.76461984E2,4.48307324E1,-3.36418152,7.22947072E1
46,2.88283392E-3,2.71796536E3,-7.45266296E3,8.18663598E2,-2.31494092E2,-1.12566984E2,1.14284456E2
47,2.94550440E-3,8.79289056E2,1.32620048E3,-4.15667820E2,8.87818816E1,-2.58264972,1.36418320E2
