step,si_time,force_x,force_y,force_z,torque_x,torque_y,torque_z
1,6.26703024E-5,-2.04108882E1,4.04406691E4,-4.97700928E1,3.26958800E2,1.20222556E1,1.59117008E3
2,1.25340604E-4,-7.19028186E1,-7.63452864E3,-7.35469772E1,1.46459700E2,1.71883008E1,4.15901518E2
3,1.88010920E-4,-4.71075680E1,4.07275486E4,-8.17354012E1,7.59635496E2,1.15735757E1,3.04422975E3
4,2.50681208E-4,3.89237592E1,5.80461880E4,-5.40642024E1,7.82608888E2,8.53466700,3.18016576E3
5,3.13351512E-4,-6.84864520E1,1.54105020E4,-1.86649024E1,2.83476520E2,1.19009268E1,9.40292360E2
6,3.76021840E-4,-1.78174448E2,1.23257970E4,-3.62548040E1,4.06602574E2,7.82232664,1.44832836E3
7,4.38692140E-4,-7.82887272E1,4.04453135E4,-5.49297188E1,6.85384464E2,1.55455996E1,2.67548512E3
8,5.01362419E-4,4.32160186E1,2.66197300E4,3.70132616,3.43674944E2,2.33830404E1,1.21710610E3
9,5.64032744E-4,5.77106384,7.18543958E3,7.18859958E1,2.35535000E2,7.33901264,7.23718976E2
10,6.26703024E-4,-8.15878963E1,2.29752374E4,3.24706196E1,6.30129338E2,-7.87596992,2.33098340E3
11,6.89373352E-4,-7.87611152E1,2.56557892E4,-7.21290302E1,3.98888016E2,-5.13969374,1.54268896E3
12,7.52043676E-4,5.51755808E-1,5.98866368E3,-1.03559649E2,-1.85479808E2,1.59963240E1,-7.09823465E2
13,8.14713955E-4,2.34691332E1,1.10829401E4,2.38678264,5.37473392E1,3.13102818E1,1.39251340E2
14,8.77384280E-4,-1.09691966E1,2.31908918E4,1.02094066E2,4.60977364E2,1.39000988E1,1.66847824E3
15,9.40054512E-4,5.25508738E1,7.74635936E3,1.22935020E1,8.97239784E1,-1.87963072E1,2.65004848E2
16,1.00272489E-3,1.18666196E2,1.65306284E3,-1.47211920E2,-1.44467892E2,-1.03659296E1,-6.01335478E2
17,1.06539512E-3,7.19693994E1,1.88599336E4,-1.44744872E2,3.07408405E2,1.37439476E1,1.11220205E3
18,1.12806547E-3,2.91844824E1,1.47244596E4,-2.45487092E1,3.59318352E2,8.68824960,1.32770432E3
19,1.19073570E-3,1.12446845E2,-8.80063440E2,1.90178992E1,-1.38575876E2,-1.53874768E1,-4.14408207E2
20,1.25340604E-3,1.88660320E2,1.36363148E4,-3.61763956E1,-4.55538320E1,-6.54483128,-2.35259580E1
21,1.31607640E-3,1.26749670E2,2.42155908E4,-1.00391448E2,4.30026436E2,2.80362728E1,1.55623592E3
22,1.37874664E-3,6.65472888E1,1.51215436E3,-8.41828440E1,2.80930496E2,1.82071136E1,9.31828690E2
23,1.44141696E-3,1.20447696E2,-8.57067584E2,-3.62137340E1,-1.05450320,-1.25884628E1,1.56911708E2
24,1.50408732E-3,1.57304560E2,2.76456000E4,-7.54364012,2.74000504E2,-1.63091456E1,1.33047450E3
25,1.56675756E-3,8.36821176E1,2.15987563E4,-8.51134016,4.25772810E2,-7.65552520E-1,1.66831040E3
26,1.62942780E-3,4.38877820E-1,-9.38530636E3,-1.80242816E1,1.14501798E2,2.00612807,3.77253984E2
27,1.69209824E-3,3.57573484E1,3.71541760E3,-3.21528698,8.58418180E1,-6.84593488,4.93859768E2
28,1.75476848E-3,1.00383973E2,3.11668372E4,7.62348224,3.32505512E2,-6.42297268,1.52494360E3
29,1.81743888E-3,6.08725691E1,9.79315856E3,-3.29110598E1,2.21011448E2,4.02528334,8.54668520E2
30,1.88010904E-3,-2.05786634E1,-1.37608040E4,-4.43604948E1,3.88995288E1,5.08070755,2.26514602E1
31,1.94277944E-3,2.18455172E1,1.06371331E4,3.43265580,1.90336576E2,-2.72684216,8.32084178E2
32,2.00544977E-3,1.08187115E2,2.53493236E4,2.86551024E1,2.11823940E2,-1.01925242E1,1.05336797E3
33,2.06812001E-3,7.92954016E1,-2.60024332E3,-2.35444856E1,-1.32028366E1,-7.67393496E-1,-4.52301168E1
34,2.13079023E-3,-3.71788832E1,-1.14029920E4,-6.93009184E1,5.19281148E1,1.09766233E1,1.75263312E1
35,2.19346070E-3,-3.26304030E1,1.31523538E4,-2.65081452E1,2.08466196E2,7.32923030,8.02362633E2
36,2.25613094E-3,5.73761224E1,1.33705700E4,1.37431800E1,-3.03856921E1,-5.30235624,9.30372810E1
37,2.31880140E-3,2.22853518E1,-7.37394476E3,2.18538070E1,-1.77612576E2,-3.21937942,-5.74865392E2
38,2.38147140E-3,-1.03797948E2,-1.77948568E3,1.90651152E1,1.26490868E2,4.32044364,4.25742674E2
39,2.44414188E-3,-6.44990016E1,1.33509076E4,2.22648168E-1,2.09639072E2,1.43574728,8.01718235E2
40,2.50681208E-3,7.66397096E1,4.80514816E3,-4.46596576E1,-1.06517327E2,1.22391378,-2.73346544E2
41,2.56948232E-3,7.78976200E1,-3.29309654E3,-6.07986164E1,-6.70892336E1,7.86486624,-1.60784508E2
42,2.63215280E-3,4.41574668,5.78306440E3,-4.27657080,2.63544248E2,4.75948528,9.73029616E2
43,2.69482328E-3,1.96972928E1,7.57335804E3,3.53310396E1,1.41293012E2,-3.11599183,5.31488800E2
44,2.75749328E-3,9.44310476E1,1.19580602E3,-3.08340001E1,-1.24812246E2,-2.84279728,-3.66463280E2
45,2.82016376E-3,9.38145064E1,4.86962656E3,-8.19876576E1,9.83764552E1,3.95216608,4.64282988E2
46,2.88283392E-3,6.28739214E1,6.88825320E3,-4.86182120E1,3.07612634E2,1.59547900,1.16673779E3
47,2.94550440E-3,7.48258544E1,3.66953732E2,6.10896015,5.75016832E1,-4.94965360,2.37567236E2
48,3.00817466E-3,8.75275608E1,4.57222796E3,1.14409804E1,-4.42284156E1,-6.85895872,-6.89400056E1
49,3.07084465E-3,3.44505168E1,1.14187765E4,-2.21354986,2.04724765E2,-2.21137476,8.35260868E2
50,3.13351512E-3,-1.06743324E1,2.20442796E2,1.53862832E-1,1.82808224E2,-4.97152088,6.60476304E2
51,3.19618558E-3,3.99862480E1,-5.94506216E3,4.96702384,-7.82458064E1,-5.90812968,-2.70597240E2
52,3.25885558E-3,1.24032294E2,9.58512020E3,-2.30447816E1,-8.47768404,2.98158904,8.39449120E1
53,3.32152606E-3,1.08651829E2,1.13004231E4,-3.49122500E1,1.80679616E2,2.79448984,7.15546799E2
54,3.38419652E-3,3.29169440E1,-8.62240984E3,-8.75343040,4.17587042E1,-3.41401100,8.29341030E1
55,3.44686700E-3,2.00148177E1,-5.71021936E3,1.26013052E1,-9.92238328E1,-1.86469928,-3.37943076E2
56,3.50953700E-3,7.73734048E1,1.54537356E4,-1.20922744E1,3.06286717E1,4.85634184,2.79150840E2
57,3.57220744E-3,8.55685900E1,6.62420656E3,-4.24871778E1,7.22040320E1,7.39696312,3.08594513E2
58,3.63487768E-3,4.91082672E1,-1.42871476E4,-3.75454688E1,-5.64939116E1,4.36878252,-3.11634874E2
59,3.69754792E-3,4.24628734E1,-6.76498840E2,-4.17603922,-3.50141120E1,-2.34611868,-8.53106212E1
60,3.76021816E-3,7.37584640E1,1.75359464E4,-1.14951324E1,5.44294120E1,-3.38343620,3.79318496E2
61,3.82288840E-3,7.27864314E1,4.15674591E2,-4.06956434E1,2.54264236,5.08095980,7.26691342
62,3.88555888E-3,3.83005000E1,-1.30662394E4,-4.02761316E1,4.82100104,6.99782800,-1.16035104E2
63,3.94822928E-3,5.45928432E1,6.44718932E3,2.33046246E-1,1.09482706E2,-3.36810016,4.66881512E2
64,4.01089954E-3,1.00644577E2,1.53286208E4,3.46539712E-1,5.96930840E1,-5.64591932,4.19677878E2
65,4.07356930E-3,7.34549808E1,-3.76920440E3,-1.92189536E1,-2.62243080E1,-1.72185912,-7.69218400E1
66,4.13624001E-3,4.16573286,-7.20687246E3,6.03203297E-1,1.07852745E2,-3.47809888,3.02813554E2
67,4.19891024E-3,1.78680288E1,1.01292038E4,3.18916154E1,1.79143464E2,-9.33701704,7.27371644E2
68,4.26158046E-3,8.26335812E1,9.33106614E3,9.28658866,-2.46974276,-8.05879116,1.51849832E2
69,4.32425070E-3,6.15178585E1,-4.46369792E3,-2.31034446E1,-1.63074456E1,-3.68044712,-4.06179190E1
70,4.38692140E-3,-1.37943124E1,-9.54305744E2,-4.75796696,2.02620292E2,-4.11078691,6.93477056E2
71,4.44959164E-3,-1.28371060,8.30651284E3,3.29178500E1,1.64473976E2,-5.57649612,6.66169120E2
72,4.51226188E-3,6.46354152E1,3.64085652E3,2.17553068E1,-6.15809011E1,-3.13366818,-1.17440546E2
73,4.57493208E-3,6.95520496E1,-1.41959192E3,-1.40182996E1,2.32932520E1,-1.65732836,9.00661850E1
74,4.63760280E-3,3.22020698E1,1.75519216E3,-1.28672922E1,2.06764508E2,-2.80344176,7.05061865E2
75,4.70027256E-3,4.56785012E1,2.27400588E3,1.37824284E1,4.83238312E1,-4.53569652,1.96763576E2
76,4.76294280E-3,8.81235792E1,1.40313588E3,-8.83863256E-1,-1.13980401E2,4.55485820E-1,-3.39083480E2
77,4.82561352E-3,6.40003300E1,3.65329432E3,-2.75663400E1,6.89792016E1,5.75788784,2.74012160E2
78,4.88828376E-3,1.44682012E1,6.59721468E2,-1.61038588E1,1.72922984E2,3.97122880E-1,5.84748080E2
79,4.95095400E-3,4.06930781E1,-3.09844208E3,8.52216340,-2.55434872E1,-4.09625101,-9.96795560E1
80,5.01362419E-3,8.03403282E1,4.12573385E3,-1.49654924E1,-7.22211694E1,9.54959776E-1,-1.86156216E2
81,5.07629442E-3,6.49261188E1,7.50277664E3,-5.04445982E1,1.15082514E2,8.21504688,4.56692648E2
82,5.13896465E-3,2.66843676E1,-3.71674200E3,-5.65147924E1,1.10144484E2,5.87423328,3.35420108E2
83,5.20163536E-3,3.93204000E1,-5.05140925E3,-1.93573024E1,-4.78018568E1,1.03594315,-1.83215240E2
84,5.26430560E-3,7.52513264E1,9.53005888E3,-2.23904156,3.29488278E-1,-3.25705552E-1,1.25078094E2
85,5.32697630E-3,7.26839542E1,7.99490592E3,-1.59964468E1,1.31313110E2,-2.40421988E-1,5.32902574E2
86,5.38964652E-3,4.69105336E1,-8.10595989E3,-3.86697080E1,8.07230282E1,-1.01871705,2.01091552E2
87,5.45231628E-3,5.78228904E1,-2.40007328E3,-3.15365672E1,1.36060752E1,5.99694064E-1,5.68400528E1
88,5.51498652E-3,8.56265164E1,1.41643000E4,-2.29894900E1,7.34476328E1,2.05775810,4.38131712E2
89,5.57765676E-3,7.31980086E1,4.56610344E3,-1.13734555E1,9.89290144E1,2.06753135,4.07086706E2
90,5.64032744E-3,3.77870752E1,-1.08780479E4,-2.27386856,6.08396864E1,-4.04138565,9.39894008E1
91,5.70299720E-3,6.37177704E1,1.74373568E3,7.09963131,6.93454696E1,-7.23366690,2.64061020E2
92,5.76566792E-3,1.20597100E2,1.44274856E4,-1.13812268E1,6.55299712E1,-3.51841712,4.10978031E2
93,5.82833816E-3,1.14604509E2,-3.79273488E2,-3.41035200E1,3.23840880E1,4.29224538,1.28318262E2
94,5.89100888E-3,7.10583115E1,-9.59071636E3,-3.65776444E1,8.02524471E1,2.54190896,1.42789744E2
95,5.95367912E-3,7.88761088E1,5.82327936E3,-1.94821248E1,1.13536751E2,-1.88901400,4.26846742E2
96,6.01634932E-3,1.22848868E2,1.10400403E4,-1.88549672E1,1.10135055E1,-1.42997812,1.87290632E2
97,6.07901955E-3,1.35459864E2,-4.01428270E3,-4.28509378E1,-2.39543988E1,3.58616520,-1.13758659E2
98,6.14168930E-3,1.15105188E2,-6.15697432E3,-5.47511912E1,1.02275705E2,2.10891128,2.27142214E2
99,6.20436000E-3,1.24463738E2,6.62223768E3,-3.90827944E1,9.79154112E1,1.07069505,3.75771832E2
100,6.26703024E-3,1.45772552E2,6.11183119E3,-3.28889728E1,-6.37082576E1,3.65955712,-1.15199482E2
101,6.32970094E-3,1.25778318E2,-3.61886000E3,-3.61669136E1,-2.51760864E1,5.33645200,-1.22883690E2
102,6.39237116E-3,1.01014328E2,-1.64327492E3,-2.76309224E1,1.47309612E2,-1.59358968E-1,4.33709812E2
