step,si_time,force_x,force_y,force_z,torque_x,torque_y,torque_z
1,6.26703024E-5,4.64864396E3,7.50027464E4,-4.49897720E3,2.94895576E3,5.99829960,2.98851368E3
2,1.25340604E-4,6.38036632E3,-1.31019140E4,-6.28886748E3,1.36641884E3,-2.07729984E1,1.00543118E3
3,1.88010920E-4,4.38683224E3,5.90771344E4,-4.07710266E3,5.21169376E3,-6.70863248,4.91643432E3
4,2.50681208E-4,2.33856820E3,1.02235067E5,-1.83897616E3,5.04119015E3,-1.04940629E1,4.98468592E3
5,3.13351512E-4,6.97401568E3,4.88388872E4,-6.67879816E3,1.98009144E3,-2.13712072E1,1.79657360E3
6,3.76021840E-4,8.69789792E3,2.02391720E4,-8.74623392E3,3.24296164E3,2.39169572E1,2.76637672E3
7,4.38692140E-4,2.71940872E3,5.09320545E4,-2.68285016E3,5.46674060E3,4.05535031E1,5.11620283E3
8,5.01362419E-4,1.30622042E3,5.65381336E4,-9.97607704E2,3.25418066E3,-2.58026840E1,3.14835334E3
9,5.64032744E-4,7.86745688E3,3.30753946E4,-7.48281192E3,1.48669672E3,-5.19464636E1,1.17910504E3
10,6.26703024E-4,9.02630901E3,3.25047612E4,-8.80364320E3,3.50476240E3,-2.72816352E1,2.98649768E3
11,6.89373352E-4,1.90685584E3,4.11604738E4,-1.80916592E3,4.13055325E3,-2.44666292E1,3.87313656E3
12,7.52043676E-4,-3.23233580E2,3.97744992E4,5.26162052E2,2.36427760E3,-2.65775920E1,2.31916880E3
13,8.14713955E-4,4.79745624E3,3.88388040E4,-4.44083260E3,2.24661112E3,-4.58924388E1,1.87925136E3
14,8.77384280E-4,6.35159492E3,2.94597272E4,-5.95939496E3,2.45048904E3,-9.52275084E1,1.84469208E3
15,9.40054512E-4,1.21326220E3,1.64776480E4,-8.37814332E2,9.16978454E2,-8.12664032E1,6.44105340E2
16,1.00272489E-3,-9.76368616E2,2.59322024E4,1.30407084E3,7.85331776E2,-2.70194336E1,7.66098880E2
17,1.06539512E-3,3.60426880E3,3.45466900E4,-3.30655408E3,2.21826602E3,-1.77872912E1,1.91139184E3
18,1.12806547E-3,5.78218032E3,1.57422828E4,-5.60430908E3,1.16718531E3,-6.57649376E1,6.41543484E2
19,1.19073570E-3,1.43718100E3,1.02674937E4,-1.37991284E3,-7.27221536E2,-6.32641744E1,-9.72388744E2
20,1.25340604E-3,-1.20721388E3,3.24976254E4,1.33048152E3,5.63917448E2,-2.11776614E1,5.86326504E2
21,1.31607640E-3,2.58605552E3,2.83334496E4,-2.28631020E3,2.11829948E3,-1.67768248E1,1.94219056E3
22,1.37874664E-3,6.03371763E3,1.33885812E3,-5.79589704E3,5.39783336E2,-3.94227288E1,1.58438980E2
23,1.44141696E-3,2.74112656E3,1.36993040E4,-2.73787096E3,-5.71742584E2,-2.56291556E1,-7.61374332E2
24,1.50408732E-3,-1.58300900E3,4.19181490E4,1.52951848E3,9.80496408E2,-2.10241294E1,9.76619432E2
25,1.56675756E-3,1.12851226E3,2.11970639E4,-1.01046562E3,1.57587420E3,-3.57784200E1,1.41226400E3
26,1.62942780E-3,5.70558216E3,-7.02921295E3,-5.60354568E3,3.91170168E2,-5.35466100E1,6.09636736E1
27,1.69209824E-3,3.88641664E3,1.94637176E4,-3.98572968E3,5.10750866E2,-3.83728912E1,3.92569208E2
28,1.75476848E-3,-1.41555728E2,4.52324104E4,-7.78159048E1,1.42346060E3,-8.94124792,1.55177284E3
29,1.81743888E-3,1.47301484E3,1.66196908E4,-1.63400388E3,1.09231842E3,-4.47759436,1.01204753E3
30,1.88010904E-3,5.61917208E3,-2.54485036E3,-5.66982080E3,1.15414464E3,-4.51505376E1,7.84395552E2
31,1.94277944E-3,4.24457074E3,2.75377896E4,-4.31182146E3,2.19518446E3,-7.16129065E1,2.03446913E3
32,2.00544977E-3,2.34378292E2,4.15105438E4,-4.21371316E2,1.81050048E3,-5.72797824E1,1.99727144E3
33,2.06812001E-3,1.83071504E3,1.25602686E4,-2.05405593E3,7.73193216E2,-2.85195944E1,8.07806397E2
34,2.13079023E-3,5.46809912E3,1.90118280E3,-5.68850472E3,1.70993808E3,-2.85232616E1,1.46002688E3
35,2.19346070E-3,3.58945464E3,2.59760712E4,-3.80045248E3,2.78235320E3,-4.13594437E1,2.72185584E3
36,2.25613094E-3,1.09007394E2,3.28584910E4,-3.14189458E2,1.57409988E3,-5.28307342E1,1.78888152E3
37,2.31880140E-3,1.95059240E3,1.27413094E4,-2.12471080E3,6.19438792E2,-4.47887944E1,6.15898895E2
