step,si_time,force_x,force_y,force_z,torque_x,torque_y,torque_z
1,6.26703024E-5,2.51651168,4.04109526E4,-4.75509880E1,-5.27160740E2,9.36320496,1.56074536E3
2,1.25340604E-4,-6.13352108E1,-7.53420116E3,-1.22025954E2,-6.13040495E1,2.32571960E1,3.73624584E2
3,1.88010920E-4,-4.47292852E1,4.07600546E4,-9.15010357E1,-8.14884377E2,1.61686860E1,3.01368427E3
4,2.50681208E-4,2.24395824E1,5.79058072E4,7.86450432,-8.84161280E2,-7.17961072,3.21961474E3
5,3.13351512E-4,-5.57522632E1,1.53784716E4,-6.62661888E1,-2.45745944E2,5.12704897,9.86295128E2
6,3.76021840E-4,-1.53366816E2,1.24661398E4,-1.69508208E2,-3.81680896E2,4.20302104E1,1.42579328E3
7,4.38692140E-4,-9.54318716E1,4.05082703E4,-9.45101832E1,-7.00176477E2,2.95620128E1,2.66347696E3
8,5.01362419E-4,1.43122660E1,2.64848804E4,2.20801020E1,-2.44074176E2,-1.34438552E1,1.26641262E3
9,5.64032744E-4,-1.90311456E1,6.90016176E3,3.64642096,-1.06525183E2,-7.16320801,7.43840932E2
10,6.26703024E-4,-1.09924889E2,2.26851892E4,-8.46619512E1,-6.00877190E2,1.99735856E1,2.27710914E3
11,6.89373352E-4,-8.99207304E1,2.56601216E4,-4.55476712E1,-4.13875771E2,7.05177450,1.48082696E3
12,7.52043676E-4,6.45824528E-1,6.20746136E3,1.46517920E1,2.44037344E2,-2.00310588E1,-7.42173912E2
13,8.14713955E-4,-1.17992318E1,1.09769690E4,-2.45328452E1,5.22370958E1,-4.33087730,1.05084360E2
14,8.77384280E-4,-6.66099644E1,2.27241110E4,-5.58813240E1,-3.95484064E2,1.88635352E1,1.63293076E3
15,9.40054512E-4,3.73813864E1,7.52681492E3,1.04040420E1,-5.38882732E1,1.44641744E1,2.56871128E2
16,1.00272489E-3,1.20976364E2,1.84251616E3,8.06369877E1,1.88923064E2,-2.06766582,-5.99466704E2
