step,si_time,force_x,force_y,force_z,torque_x,torque_y,torque_z
1,6.26703024E-5,-3.20238424E1,3.43257640E4,2.48461700E1,-1.03936708E1,-2.01278687E1,-1.13418829E1
2,1.25340604E-4,-7.73753216E1,-8.04923821E3,1.33686052,1.71462440E1,1.40292956,-1.51401544E1
3,1.88010920E-4,-1.79460072E1,-1.83744512E3,2.19199252E1,1.10303688E1,3.63669588E1,-1.63306416E1
4,2.50681208E-4,-7.88617704E-1,1.79445640E4,3.01656675E1,-5.91721296,-1.89118328E1,7.16556549
5,3.13351512E-4,-5.64519072E1,1.85331896E4,1.84751344E1,-1.38707148,-6.20956468E1,1.33273304E1
6,3.76021840E-4,-5.06315470E1,1.03582120E4,-3.49234844,1.31811654E1,1.46979596E1,-1.44509052E1
7,4.38692140E-4,1.54578196E1,1.07111013E4,1.51863064E1,2.03946734E1,8.89111040E1,-3.58051468E1
8,5.01362419E-4,1.87584960E1,1.24017656E4,3.02150846E1,1.03596044E1,5.34642744E1,-3.49566316E1
9,5.64032744E-4,-2.41106700E1,8.37204360E3,-1.14490449E1,-7.05696821,-2.45945264E1,-2.94378736E1
10,6.26703024E-4,-3.69472168E1,2.80949736E3,1.68045032E1,3.77267624E-1,-5.10981131E1,-3.10041308E1
11,6.89373352E-4,-1.08955991E1,2.26232814E3,7.18356800E1,1.46846496E1,1.01478398E1,-2.06881881E1
12,7.52043676E-4,3.90577504E1,8.51795864E3,6.44332076E1,1.73522816E1,9.23250770E1,-1.38686932E1
13,8.14713955E-4,7.68809608E1,1.34978544E4,2.59055232E1,1.46405936E1,5.61379576E1,-4.04925633E1
14,8.77384280E-4,3.60818600E1,9.20887088E3,1.84156432,1.32347322E1,-9.03699017E1,-6.81575536E1
15,9.40054512E-4,1.81100808E1,1.01352632E3,2.34880232E1,1.44012092E1,-8.99250504E1,-5.56233740E1
16,1.00272489E-3,8.59550764E1,-1.42873012E3,4.96816968E1,8.09566689,4.13077736E1,-2.89780424E1
17,1.06539512E-3,1.05610991E2,1.48982608E3,3.53625368E1,-6.68426752E-1,2.80915192E1,-2.74436096E1
18,1.12806547E-3,3.15507388E1,5.45499612E3,1.94881096E1,6.74617960,-7.60765600E1,-3.32466816E1
19,1.19073570E-3,-1.49091508E1,8.73064712E3,4.55915596E1,2.51318620E1,-3.90856984E1,-3.19582892E1
20,1.25340604E-3,-7.54152872E-1,6.57139588E3,6.89315752E1,2.79456688E1,7.01383162E1,-2.98720360E1
21,1.31607640E-3,7.80808256,-2.31985402E3,5.81975696E1,1.86500552E1,3.05515385E1,-4.23085308E1
22,1.37874664E-3,-9.08745098,-5.31782246E3,2.60598876E1,1.26341570E1,-7.09273481E1,-4.25817252E1
23,1.44141696E-3,-4.39273928E1,3.63039588E3,-9.10620213,5.99294184,-2.64592956E1,-1.04206789E1
24,1.50408732E-3,-8.81529520E1,8.39763736E3,1.72881760E1,1.43136120E1,5.19029140E1,6.08811283
25,1.56675756E-3,-9.14566326E1,3.07975865E2,6.37604952E1,3.08562517E1,9.11560726,-2.62433268E1
26,1.62942780E-3,-4.10597610E1,-4.83130648E3,4.73665384E1,2.53047444E1,-3.05784250E1,-6.10824680E1
27,1.69209824E-3,-8.57345008,2.53604936E3,-3.97681568,5.44639492,2.40208124E1,-4.42803716E1
28,1.75476848E-3,-4.78136208E1,6.59878252E3,8.83421520,4.03142929,5.44961500E1,-2.57744860
29,1.81743888E-3,-6.29938364E1,-2.05632282E3,3.61659740E1,2.53164720E1,6.40942812E-1,-1.25987876E1
30,1.88010904E-3,-3.73000648E1,-6.77163648E3,9.62575244,3.57703136E1,-3.41255260E1,-5.12279272E1
31,1.94277944E-3,-4.31684446E1,2.28710460E3,-1.97939912E1,2.03422022E1,3.79672768,-4.69416952E1
32,2.00544977E-3,-5.03563118E1,9.13807583E3,1.27210880E1,7.45872356,3.28792834E1,-1.83309256E1
33,2.06812001E-3,-3.89544680E1,1.61637340E3,3.37833072E1,1.32457638E1,-1.82364360,-2.07722950E1
34,2.13079023E-3,-3.35093952E1,-7.09935760E3,8.47303772,2.22413754E1,-3.28691792E1,-3.50784684E1
35,2.19346070E-3,-4.77985672E1,-3.10787368E3,1.14117646,1.76284024E1,4.66732024,-2.64344908E1
36,2.25613094E-3,-6.06488371E1,5.23590088E3,2.40741516E1,1.19282686E1,4.13391256E1,-2.37788560E1
37,2.31880140E-3,-3.67316320E1,4.53085088E3,1.20323980E1,1.95358624E1,-7.42570020,-4.00718880E1
38,2.38147140E-3,-1.39337480,-1.30324792E3,-1.30538356E1,1.87682808E1,-5.77133992E1,-4.42530964E1
39,2.44414188E-3,2.94797376E1,-1.67821528E3,1.19007968E1,4.81417040,7.28157092,-3.10203099E1
40,2.50681208E-3,4.24893094E1,1.71850584E3,5.33932256E1,2.77851584,7.60893012E1,-3.05444074E1
41,2.56948232E-3,3.05712891E1,1.52776300E3,2.97802232E1,1.05651176E1,7.58283280,-4.65231512E1
42,2.63215280E-3,1.90186528E1,-7.21469594E2,-7.82736400,1.51033928E1,-6.46795656E1,-4.74483064E1
43,2.69482328E-3,4.62914420E1,6.84103728E2,9.14945984,1.80046976E1,1.45401204E1,-3.01655483E1
44,2.75749328E-3,8.26280498E1,3.27772140E3,4.81120968E1,1.75518216E1,9.48842336E1,-2.91798568E1
45,2.82016376E-3,8.08323097E1,1.76277032E3,1.77525104E1,6.29635954,1.61147080E1,-4.61264848E1
46,2.88283392E-3,4.82880832E1,-7.92051080E2,-2.83842088E1,-3.43703628,-7.15321827E1,-5.22060918E1
47,2.94550440E-3,3.42506216E1,4.61329412E2,-2.67951872,6.32945204,-3.52971460,-3.83027432E1
48,3.00817466E-3,4.33479786E1,2.29698824E3,4.89355472E1,1.73862008E1,8.23758888E1,-1.92136920E1
49,3.07084465E-3,5.17337942E1,6.64691208E2,4.08998013E1,1.20666266E1,2.98298976E1,-1.76304152E1
50,3.13351512E-3,3.83324480E1,-1.96448680E2,4.18309450E-1,3.70278576,-4.72080944E1,-3.11585474E1
51,3.19618558E-3,2.87712072E1,2.77150224E3,-6.60213040,3.50308276,-1.15046620E1,-3.42675376E1
52,3.25885558E-3,5.65866612E1,3.46868588E3,2.09990501,5.82120800,4.63086272E1,-2.39879776E1
53,3.32152606E-3,7.78324272E1,-1.19716800E3,4.13913393,7.19555568,1.13079953E1,-2.10289335E1
54,3.38419652E-3,4.93131256E1,-2.94940160E3,3.10932422,1.12923789E1,-4.51602508E1,-2.32047058E1
55,3.44686700E-3,2.66716768E1,2.63901400E3,1.05253375E1,1.31577302E1,-1.94424464E1,-1.57337844E1
56,3.50953700E-3,3.00707150E1,5.65195848E3,1.95344856E1,7.51349924,3.24734854E1,-7.23418426
