step,si_time,force_x,force_y,force_z,torque_x,torque_y,torque_z
1,6.26703024E-5,5.76498320E1,3.25851440E4,4.07862711E1,-1.01476514E1,-1.19123160E1,9.48462676
2,1.25340604E-4,1.02251327E2,-5.01916742E3,4.73013640E1,-1.42895400E1,-1.17189324E1,-1.43199324E1
3,1.88010920E-4,4.15288973E1,-2.08186865E3,6.62712336E1,-1.85783792E1,-1.51553820E1,-5.04818392E1
4,2.50681208E-4,-3.96052744E1,1.32864880E4,7.32536172E1,-1.45828356E1,-1.47609484E1,-1.79276120E1
5,3.13351512E-4,4.20503760E1,1.73463704E4,2.27916408E1,-2.02776837E1,-1.07953894E1,4.41163348E1
6,3.76021840E-4,1.68827248E2,1.47509396E4,-4.08843565E1,-3.01512981E1,-8.05953408,9.49631216
7,4.38692140E-4,1.14454532E2,1.31907308E4,-3.65385960,-2.23019480E1,-1.01246059E1,-6.73208192E1
8,5.01362419E-4,-1.58842492E1,9.54296492E3,6.69221736E1,-9.89069936,-2.55631972,-7.98363064E1
9,5.64032744E-4,-3.39714076,4.03114557E3,4.12091398E1,-1.68331936,7.79753968,-3.58895348E1
10,6.26703024E-4,1.31335664E2,1.91861752E3,1.79196992E1,-2.29821826,1.19217586E-1,-1.87102544E1
11,6.89373352E-4,1.51852096E2,4.81490896E3,5.68973824E1,-9.19948388,-8.35459900,-5.67405224E1
12,7.52043676E-4,4.21213532,1.16739476E4,5.48697232E1,-1.28097498E1,-7.59398364,-6.64736652E1
13,8.14713955E-4,-2.52280520E1,1.41063320E4,4.19230604E1,-6.81195160,-5.46257736,-3.34858252E1
14,8.77384280E-4,1.03375340E2,5.49304200E3,3.71944808E1,-6.64058208,-8.06508637E-1,-3.85094336E1
15,9.40054512E-4,1.68628608E2,-2.58524896E3,2.29512692E1,-7.90561912,3.63275220,-8.46128748E1
16,1.00272489E-3,1.01107669E2,-3.17134666E2,3.82718328E1,3.44977260E-1,-2.93973752,-8.97833536E1
17,1.06539512E-3,2.45849324E1,4.47695016E3,3.89803936E1,-5.81229304,-6.18022108,-4.76764920E1
18,1.12806547E-3,3.88695976E1,6.34200572E3,2.06105709,-2.00256157E1,4.26484490,-3.50084756E1
19,1.19073570E-3,7.48563720E1,7.36057424E3,3.43245364,-1.50649784E1,6.90379240,-6.65249108E1
20,1.25340604E-3,8.81460856E1,4.64416076E3,4.68829488E1,-4.11119986,-5.89229776,-9.26579952E1
21,1.31607640E-3,1.57323696E2,-2.73076320E3,4.36908104E1,-9.87192248,-9.52530576,-7.21933984E1
22,1.37874664E-3,1.79583808E2,-4.00197887E3,-6.16728449,-8.46836472,3.48282264,-2.81677864E1
23,1.44141696E-3,9.12047100E1,4.69496968E3,-1.85015664,7.66687728,1.01701021E1,-2.27028918E1
24,1.50408732E-3,3.95794176E1,8.38566304E3,4.81442400E1,-4.76107120,5.30940486E-1,-6.51695396E1
25,1.56675756E-3,1.01409650E2,6.16870308E2,6.35942648E1,-2.93387416E1,-9.23345662,-8.77907184E1
26,1.62942780E-3,1.61306024E2,-3.71377680E3,6.53493596E1,-1.43773972E1,-6.46050072,-5.95643760E1
27,1.69209824E-3,1.71662272E2,1.97621152E3,5.50607824E1,1.16471624E1,1.23320972,-3.23228646E1
28,1.75476848E-3,1.45964132E2,4.48557376E3,5.95617912,9.13731289,6.23612546,-3.59048152E1
29,1.81743888E-3,1.29325044E2,-1.25315380E3,-2.45351936E1,-3.82777712,3.55211616,-4.49920368E1
30,1.88010904E-3,1.33092892E2,-3.26637196E3,1.05499423E1,-1.26975464E1,-4.83167552,-5.51365232E1
31,1.94277944E-3,1.31427848E2,3.33712436E3,2.34801268E1,-6.51336480,-9.46551036E-1,-7.05984450E1
32,2.00544977E-3,1.31714082E2,7.10766077E3,-1.12049234E1,1.13327408E1,8.67472360,-5.76275632E1
33,2.06812001E-3,1.47879540E2,5.45868780E2,-1.15007997E1,1.47041476E1,8.85565376E-1,-1.90745448E1
34,2.13079023E-3,1.45005012E2,-6.30433560E3,3.50149060,-3.83134912,-8.51323604,-2.29971098E1
35,2.19346070E-3,8.13610458E1,-2.52269912E3,-1.10631657E1,-1.39784180E1,-7.92983624E-1,-7.29692984E1
36,2.25613094E-3,3.47790528E1,5.60254096E3,-1.03327191E1,-2.26318670,6.25794220,-9.13324356E1
