step,si_time,force_x,force_y,force_z,torque_x,torque_y,torque_z
1,6.26703024E-5,1.92092976E1,3.82235960E4,-3.11433029E3,-1.47332692E3,2.28644276E1,6.38965512E1
2,1.25340604E-4,1.82219504E1,-7.06219578E3,-4.37115572E3,-9.29568386E1,2.80761288E1,-6.56395960E1
3,1.88010920E-4,-4.04064369,2.75785160E4,-3.37956428E3,-2.57584308E3,2.28018070E1,-2.10200095E1
4,2.50681208E-4,-3.70545248E1,4.88089320E4,-1.66900064E3,-3.45645380E3,3.55648352,4.82853272E1
5,3.13351512E-4,-7.28259612,2.31904650E4,-4.42751504E3,-1.62255324E3,7.37010764,-2.49675728E1
6,3.76021840E-4,3.46826792E1,1.04367388E4,-6.27683782E3,-9.40440084E2,2.16607690E1,-8.35855196E1
7,4.38692140E-4,9.91029072,2.69426992E4,-2.25794340E3,-1.77702584E3,1.61904560E1,9.84486008
8,5.01362419E-4,-4.02678585E1,2.88058736E4,1.18892992E2,-1.74073280E3,4.06638956,4.19165850E1
9,5.64032744E-4,-7.91894960,1.20869576E4,-4.22217656E3,-1.20937860E3,2.14285612E-1,-7.78746128E1
10,6.26703024E-4,3.65991784E1,7.77481464E3,-6.61930944E3,-1.25209844E3,1.47159232E1,-1.22821284E2
11,6.89373352E-4,1.60181832E1,1.67686888E4,-1.70269296E3,-1.02243269E3,2.12456727E1,-5.86179208
12,7.52043676E-4,-2.40969420E1,2.20397854E4,1.45477188E3,-5.09925938E2,2.47778536,5.62263344E1
13,8.14713955E-4,-8.43935108E-1,1.52177728E4,-1.77744928E3,-4.44489288E2,-8.41660212,-6.79576728E1
14,8.77384280E-4,1.93369392E1,3.64666628E3,-3.77353736E3,-4.43335248E2,6.00988054,-1.35858584E2
15,9.40054512E-4,7.18207836,5.41709472E3,-1.18823898E3,-3.35029268E2,1.58886396E1,-1.10951459E1
16,1.00272489E-3,-1.86385760,1.71837904E4,1.05047775E2,-5.42256404E2,1.43096660E1,7.47592640E1
17,1.06539512E-3,3.00914049,1.53832196E4,-2.28908872E3,-6.86460064E2,6.19768810,-2.63539432E1
18,1.12806547E-3,7.34670784,2.77132320E3,-3.31238342E3,-2.54087688E2,-4.63512184E-1,-1.16381800E2
19,1.19073570E-3,-1.73086584E1,5.77348664E3,-8.64111136E2,-9.11611366E1,9.27067852,-1.61226236E1
20,1.25340604E-3,-5.69838568E1,1.88735640E4,1.40713656E2,-7.36493684E2,3.07639957E1,8.38737772E1
21,1.31607640E-3,-4.74718048E1,1.27601016E4,-2.91655568E3,-9.81117920E2,3.33216644E1,-3.08386588
22,1.37874664E-3,-1.78417432E1,-1.24355972E3,-4.88569976E3,-4.64203216E2,1.73052776E1,-8.91888336E1
23,1.44141696E-3,-3.06131029E1,8.04007244E3,-2.19147276E3,-5.32838870E2,1.65794396E1,-8.06071186
24,1.50408732E-3,-8.58859824E1,2.27336096E4,5.59764576E2,-1.13829875E3,2.81453800E1,8.47176836E1
25,1.56675756E-3,-6.22666932E1,1.14698493E4,-1.52833652E3,-9.31681538E2,2.89432480E1,1.98219624E1
26,1.62942780E-3,7.65120028,-3.31105686E3,-4.50221824E3,-4.13111210E2,1.83137784E1,-6.34614516E1
27,1.69209824E-3,-2.61795116E1,7.67275952E3,-2.41480444E3,-7.92746688E2,1.23050690E1,-3.13194180E-1
28,1.75476848E-3,-9.51101684E1,2.01961899E4,7.07753229E2,-1.27949666E3,1.93381592E1,7.62657644E1
29,1.81743888E-3,-4.45748520E1,7.95430376E3,-1.11467779E3,-7.49959324E2,2.18922616E1,7.15729475
30,1.88010904E-3,3.29463268E1,-4.04776240E3,-3.33635400E3,-1.85049888E2,1.18406236E1,-6.26943588E1
31,1.94277944E-3,1.53476512E1,6.93360664E3,-9.18031598E2,-5.72541240E2,3.80322744,5.48018932
32,2.00544977E-3,-4.09025335E1,1.55516456E4,1.24049736E3,-8.32176972E2,6.49750472,6.55506468E1
33,2.06812001E-3,-2.10197520E1,3.12559843E3,-1.48463332E3,-2.92060184E2,1.67940608E1,-1.36198892E1
34,2.13079023E-3,4.14086723E1,-5.20671034E3,-3.83889392E3,-3.70684288E1,2.36800100E1,-7.76907448E1
35,2.19346070E-3,5.04995108E1,5.74284360E3,-7.96794888E2,-3.76616456E2,1.43857252E1,-2.05280686
36,2.25613094E-3,5.56575344,1.24327124E4,2.08122778E3,-3.53095484E2,6.47324704,6.12504625E1
37,2.31880140E-3,8.37863828,1.70169888E3,-4.34431744E2,4.70998904E1,1.38411748E1,-1.00787103E1
38,2.38147140E-3,3.58674432E1,-5.11458540E3,-3.02558780E3,4.07340193E1,2.20907832E1,-7.13439322E1
39,2.44414188E-3,2.23769546E1,4.01228046E3,-8.12795734E2,-2.48092412E2,1.74269416E1,-8.61503412
40,2.50681208E-3,-1.28952420E1,1.03471577E4,1.53567732E3,-2.30839754E2,1.38948236E1,5.11638784E1
41,2.56948232E-3,2.14138675E1,2.50043632E3,-4.01300383E2,-7.75759888E1,1.62102472E1,-1.32530988E1
42,2.63215280E-3,5.29548168E1,-3.70026184E3,-2.40910744E3,-1.17351984E2,1.60256280E1,-7.62030124E1
43,2.69482328E-3,7.77677392,3.34747100E3,-3.39414312E2,-2.16302872E2,1.02979684E1,-9.75062272
44,2.75749328E-3,-4.12300825E1,1.02811277E4,1.50939788E3,-3.23267866E2,8.40716744,5.81443504E1
45,2.82016376E-3,3.59248020,3.83275912E3,-8.37142180E2,-3.81592704E2,1.27887654E1,-6.47887372
46,2.88283392E-3,4.36751892E1,-3.80482864E3,-2.78206800E3,-2.54910016E2,1.19391906E1,-7.34642888E1
47,2.94550440E-3,3.74891712,2.70762728E3,-4.20813894E2,-2.19551516E2,4.39479112,-1.09561431E1
48,3.00817466E-3,-3.14106369E1,1.11760712E4,1.75049344E3,-4.25971078E2,-1.21402216E-1,5.73862984E1
49,3.07084465E-3,1.80922600E1,4.41183424E3,-3.51614404E2,-4.43868636E2,2.10296464,-7.02431393
50,3.13351512E-3,4.41006136E1,-5.01626778E3,-2.63137744E3,-1.68435208E2,6.52732088,-7.55449440E1
51,3.19618558E-3,-1.43628456E1,1.58166160E3,-7.01541996E2,-1.66676904E2,5.26136684,-9.68296144
52,3.25885558E-3,-4.78264760E1,1.09993398E4,1.64351976E3,-4.39805792E2,-8.31553746E-1,6.10793257E1
53,3.32152606E-3,2.65685464E1,3.54308748E3,-3.07956314E1,-2.97736240E2,-6.43296240E-1,-5.44265272
54,3.38419652E-3,7.14560270E1,-6.32545424E3,-2.00789189E3,9.37466432E1,4.09432316,-7.93377400E1
55,3.44686700E-3,1.61566184E1,1.20367218E3,-1.74370336E2,-3.29166722E1,5.45235156E-1,-1.61842812E1
56,3.50953700E-3,-3.79677272E1,1.03334475E4,1.82806456E3,-3.49756716E2,-5.22510720,5.85218576E1
57,3.57220744E-3,5.77312520,1.96275032E3,-5.25077630E1,-1.18099832E2,-3.84020328E-2,-4.19781828
58,3.63487768E-3,5.67578696E1,-6.98161272E3,-2.16817904E3,2.06272912E2,5.69299368,-7.62063360E1
59,3.69754792E-3,2.84630968E1,1.48606372E3,-2.30019640E2,-2.45430780E1,-8.01236725E-1,-1.40336752E1
60,3.76021816E-3,-9.79931928,9.85033320E3,2.00393367E3,-2.80016640E2,-6.76521016,5.49970532E1
61,3.82288840E-3,1.86853560E1,1.19507348E3,7.48295976E1,-2.66655304E1,6.34251784E-1,-1.27003372E1
62,3.88555888E-3,4.03287459E1,-6.63449336E3,-2.18091464E3,1.48268868E2,6.59332560,-8.07049847E1
63,3.94822928E-3,2.19433022,1.99689672E3,-4.73209808E2,-1.52105616E2,6.77012256E-1,-1.14441335E1
64,4.01089954E-3,-3.16007137E1,9.40591336E3,1.54139672E3,-3.11409855E2,-2.92218856,5.80359600E1
65,4.07356930E-3,1.38064100E1,1.29865778E3,-2.05441928E2,-7.91004416E1,4.07369900,-1.02931118E1
66,4.13624001E-3,5.44954872E1,-5.29804182E3,-2.18720006E3,-3.42338824E1,8.84416768,-7.68077040E1
67,4.19891024E-3,1.13080573E1,2.63087440E3,-4.39091968E2,-3.00481153E2,2.99979064,-1.10077369E1
68,4.26158046E-3,-4.68668696E1,9.08101177E3,1.44972076E3,-3.81556440E2,-4.56225680,5.47020196E1
69,4.32425070E-3,-1.31592072E1,1.71979352E3,-3.88759496E2,-2.14118171E2,-1.45047236,-1.07350517E1
70,4.38692140E-3,4.30612708E1,-4.45342540E3,-2.24507356E3,-1.77063504E2,6.14886761,-7.31187296E1
71,4.44959164E-3,2.32052826E1,2.56008600E3,-3.92219784E2,-3.10273838E2,5.10497761,-9.93963720
72,4.51226188E-3,-2.55098128E1,8.72722336E3,1.53711020E3,-3.48871948E2,-2.50698852E-1,5.06457472E1
73,4.57493208E-3,8.18704986E-1,1.96883800E3,-9.89912320E1,-2.49483276E2,6.29152680E-1,-1.21348894E1
74,4.63760280E-3,3.69260480E1,-4.50566004E3,-1.87114368E3,-1.70795224E2,3.62956788,-7.17526626E1
75,4.70027256E-3,1.24662090E1,1.76542536E3,-1.72263584E2,-2.02193046E2,8.14440918E-1,-1.39154388E1
76,4.76294280E-3,-2.12669158E1,8.38925456E3,1.61959672E3,-2.69873000E2,-1.35267580,4.57168340E1
77,4.82561352E-3,6.51632260,2.14455771E3,5.14207602E-1,-1.99275912E2,2.80647848,-1.21958864E1
78,4.88828376E-3,3.43088340E1,-5.00863266E3,-1.62267004E3,-2.44548488E1,5.13288975,-7.28697920E1
79,4.95095400E-3,7.95197960,9.60458376E2,1.52968944E2,-4.20545388E1,-2.37710572,-1.67317952E1
80,5.01362419E-3,-2.46933984E1,8.17181396E3,1.86414816E3,-2.15799928E2,-7.11685753,4.51622488E1
81,5.07629442E-3,9.50215436,1.93620384E3,1.00909901E2,-1.52845252E2,2.31069112E-1,-1.17013204E1
82,5.13896465E-3,4.37335252E1,-5.49061680E3,-1.69647024E3,7.26963902E1,5.80185512,-7.36366604E1
83,5.20163536E-3,1.15412116E1,9.00234699E2,3.39755060E1,2.66097808,-8.46022128E-1,-1.68858264E1
84,5.26430560E-3,-2.75817848E1,8.39879416E3,1.89402104E3,-2.38207936E2,-5.67915152,4.66290664E1
85,5.32697630E-3,4.41075992,1.80563160E3,2.68753048E2,-1.39683700E2,4.61049460E-1,-1.09308243E1
86,5.38964652E-3,3.90776560E1,-5.55515768E3,-1.58537532E3,8.45052052E1,3.44233252,-7.37202980E1
87,5.45231628E-3,1.37190188E1,1.34469436E3,-1.09998047E2,-8.13920021E1,-2.94607760,-1.53929460E1
88,5.51498652E-3,-1.87645280E1,8.62419796E3,1.60220800E3,-3.19101834E2,-4.30272674,4.65378856E1
89,5.57765676E-3,8.28028584,1.70437656E3,7.39055108E1,-1.44129908E2,2.76105312,-1.41564260E1
90,5.64032744E-3,2.75955960E1,-5.09949017E3,-1.60625612E3,4.24132872E1,3.42146184,-7.41880036E1
91,5.70299720E-3,1.92462968,2.00104213E3,-3.75344440E1,-1.82930056E2,-4.17548180,-1.20137512E1
92,5.76566792E-3,-1.57347228E1,8.56136036E3,1.60958768E3,-3.63878440E2,-6.49430992,4.74081280E1
93,5.82833816E-3,1.53350244E1,1.58066632E3,-4.82169200E1,-1.54034100E2,-4.01567221E-2,-1.57539772E1
94,5.89100888E-3,3.30789566E1,-4.64936016E3,-1.76433584E3,-1.13696718E1,2.70658800,-7.39736508E1
95,5.95367912E-3,2.13082576,2.15910053E3,-1.49639380E2,-2.05245805E2,-3.38237812,-1.16098833E1
96,6.01634932E-3,-2.60340476E1,8.09022713E3,1.63176572E3,-2.93786720E2,-7.89950608,4.60217428E1
97,6.07901955E-3,1.02092588E1,1.39390908E3,1.63795064E2,-9.86463168E1,-2.69625352,-1.50241364E1
98,6.14168930E-3,4.86461400E1,-4.49559880E3,-1.51493060E3,-1.84609760E1,2.54187368,-7.17526006E1
99,6.20436000E-3,1.45443440E1,1.78548048E3,-8.81744288E1,-1.66698264E2,-2.44278456,-1.44453476E1
100,6.26703024E-3,-2.82725192E1,7.46040680E3,1.52257872E3,-2.02393055E2,-8.35145952,4.12918377E1
101,6.32970094E-3,4.14652920,1.30479180E3,1.37196292E2,-5.26838780E1,-3.61485480,-1.39727344E1
102,6.39237116E-3,4.31737280E1,-4.51863192E3,-1.31899678E3,1.58784188E1,1.07876098,-6.87760160E1
103,6.45504092E-3,1.21089888E1,1.27861906E3,1.97083184E2,-7.69602920E1,-5.29476882,-1.48198796E1
104,6.51771116E-3,-2.96896936E1,7.12119913E3,1.68796672E3,-1.41283740E2,-1.05383325E1,4.09347105E1
105,6.58038188E-3,-2.91166496E-1,1.41801524E3,1.53313364E2,-7.38611700E1,-3.92183040,-1.13686788E1
106,6.64305212E-3,3.20056986E1,-4.57835960E3,-1.39702760E3,1.23855304E1,1.92811360,-6.65800856E1
107,6.70572232E-3,6.26482964E-1,1.06585408E3,1.19457924E2,-3.89609336E1,-4.60588552,-1.50210856E1
108,6.76839304E-3,-3.20756984E1,7.29456854E3,1.72175504E3,-1.58268188E2,-1.11791110E1,4.14425421E1
109,6.83106328E-3,1.32278430,1.80399440E3,2.69176384E2,-1.35363124E2,-5.25158024,-1.07707775E1
110,6.89373400E-3,2.96429920E1,-4.39996480E3,-1.33535350E3,-1.48427140E1,6.34990692E-1,-6.60560084E1
111,6.95640376E-3,-2.78054664,1.25651646E3,1.29251134E1,-7.54172516E1,-4.71489336,-1.29838110E1
112,7.01907396E-3,-3.24154258E1,7.63289736E3,1.51158416E3,-2.45291616E2,-9.09778214,4.28266334E1
113,7.08174420E-3,-1.35482432,2.00624228E3,1.36380112E2,-1.91264192E2,-4.21404504,-1.16061151E1
114,7.14441490E-3,2.71385816E1,-4.17716122E3,-1.36086176E3,-2.37599396E1,2.79345032E-1,-6.74537608E1
115,7.20708466E-3,4.83536864,1.69442464E3,2.75899552E1,-1.17321480E2,-3.59291888,-1.41728820E1
116,7.26975536E-3,-2.07558704E1,7.87040088E3,1.51119720E3,-3.07884979E2,-7.07548571,4.07870960E1
117,7.33242560E-3,1.32875348,1.90826536E3,6.72568848E1,-2.03964663E2,-1.87584840,-1.34378004E1
118,7.39509584E-3,2.40836884E1,-4.16517162E3,-1.47600256E3,-1.57223284E1,3.05846524,-6.83441640E1
