step,si_time,force_x,force_y,force_z,torque_x,torque_y,torque_z
1,6.26703024E-5,3.13546085E1,3.41006232E4,-2.89358208E1,-1.30851532,5.99755808,-2.83528520
2,1.25340604E-4,-5.08856153,-8.14495468E3,-3.24869894E1,-1.12773013,-1.03296697E1,-1.65830576E1
3,1.88010920E-4,1.55384304,-1.85104688E3,3.40972780E1,2.95002152E1,-6.28015470E1,-1.13481975E1
4,2.50681208E-4,3.14616561E1,1.80490384E4,-4.53812788E1,-5.59406328,-2.36578704E1,1.46874820E1
5,3.13351512E-4,2.60506152,1.84879544E4,-1.62691116E2,-4.06277609E1,3.01984286E1,2.43805100E1
6,3.76021840E-4,-3.91036296E1,9.91995144E3,-9.60440828E1,5.01631117,-6.44984580,3.97508624
7,4.38692140E-4,1.99365368,1.01311827E4,1.50540888E1,2.83500456E1,-6.43662500E1,-4.10304928
8,5.01362419E-4,2.49979188E1,1.20859314E4,-3.16231537E1,-4.16201305,-5.39520360E1,1.01587522E1
9,5.64032744E-4,-1.50029408E1,8.38465784E3,-1.26593674E2,-1.90063056E1,8.28732776,8.79989144
10,6.26703024E-4,-2.18515182E1,2.98308304E3,-1.38934384E2,-3.04048801,5.89518120E1,-1.35590328E1
11,6.89373352E-4,4.50659420E1,2.33436560E3,-2.16138148E1,7.16688204,1.92951224E1,-1.76909984E1
12,7.52043676E-4,8.95645424E1,8.19892884E3,6.78059528E1,-4.45622872E-1,-8.86115936E1,1.71662368
13,8.14713955E-4,3.47573400E1,1.27599502E4,1.48143852E1,-1.10680974,-8.33284568E1,1.09385884E1
14,8.77384280E-4,-2.78680088E1,8.70468904E3,-7.58809756E1,1.99083456E1,7.13263655E1,1.78394928
15,9.40054512E-4,3.57166672E1,1.11549461E3,-1.57516372E1,2.49976016E1,9.46597196E1,-1.09029806E1
16,1.00272489E-3,9.67081356E1,-1.26123810E3,1.08451617E2,1.51711704E1,-4.13822460E1,-1.85308072E1
17,1.06539512E-3,4.96655272E1,1.19850088E3,5.36232232E1,5.39704896E-1,-6.07000590E1,-1.03655994E1
18,1.12806547E-3,4.20609712,4.84690568E3,-9.48276712E1,-1.16366148E1,4.00921106E1,1.21371114E-1
