step,si_time,force_x,force_y,force_z,torque_x,torque_y,torque_z
1,6.26703024E-5,-5.58424092E3,3.47615076E4,-4.86656376E1,-5.91525600E1,-6.97932144,9.70849608E2
2,1.25340604E-4,-8.19151592E3,-1.00750172E4,-7.78631736E1,-4.92513368E1,-1.21468412E1,5.45914792E2
3,1.88010920E-4,-6.68604896E3,9.67000676E3,-9.73039152E1,9.35309888,-1.79679336E1,1.07591880E3
4,2.50681208E-4,-2.09781933E3,3.28099490E4,-9.63310432E1,4.58794592E1,-1.19981038E1,1.10209453E3
5,3.13351512E-4,-5.34095524E3,2.04397393E4,-9.83800504E1,5.65419864,-7.16711235,1.00337720E3
6,3.76021840E-4,-1.11091685E4,4.09751415E3,-9.80517768E1,-2.21484160E1,-4.86783696E-1,1.13874030E3
7,4.38692140E-4,-8.33135890E3,1.32905472E4,-1.24544358E2,8.70659352,1.23306882E1,9.45100880E2
8,5.01362419E-4,-4.02663612E2,2.09174800E4,-1.06617356E2,3.36628892E1,1.13120162E1,3.91516160E2
9,5.64032744E-4,-4.60829256E2,6.00913954E3,-2.25027990E1,3.05196810E1,-1.66230296E1,2.85969544E2
10,6.26703024E-4,-7.03399992E3,-3.20499492E3,-7.16885472,1.76197744E1,-2.56163408E1,6.75284144E2
11,6.89373352E-4,-6.73417040E3,1.17249476E4,-6.66438244E1,1.13917649E1,9.41260720E-1,7.68649288E2
12,7.52043676E-4,-2.18541074E3,2.46743464E4,-1.05255389E2,2.12511349E1,1.06245268E1,5.26784420E2
13,8.14713955E-4,-2.27627134E3,9.77971744E3,-5.15420866E1,3.07665015E1,-1.00486839E1,1.93366696E2
14,8.77384280E-4,-3.35671472E3,-8.64929008E3,-1.43469144E1,2.18026042E1,-1.64928972E1,-6.40553044E1
15,9.40054512E-4,-2.45774628E3,1.62114324E3,-3.35393500E1,2.84209176E1,1.38139856,1.01734746E2
16,1.00272489E-3,-2.36561680E3,1.76443568E4,-3.57909776E1,4.23757314E1,1.12228966E1,4.39759828E2
17,1.06539512E-3,-4.50614356E3,7.91913984E3,-6.55981304,1.07604325E1,-4.69056800,4.19035054E2
18,1.12806547E-3,-5.09671211E3,-6.19471264E3,1.64104104E1,-2.31647492E1,-1.95246664E1,1.17053330E2
19,1.19073570E-3,-1.62493612E3,3.53395580E3,-2.52342844,7.67557672,-2.02031112E1,1.12489235E1
20,1.25340604E-3,-1.34776664E2,1.54615688E4,-4.52372600E1,4.17182208E1,-1.47988880E1,2.36167668E2
21,1.31607640E-3,-4.13208771E3,3.52922224E3,-3.00358748E1,1.09522927E1,-1.54620588E1,4.11440611E2
22,1.37874664E-3,-7.31645154E3,-7.55868244E3,3.24771762,-2.38370896E1,-2.24756742E1,4.76461360E2
23,1.44141696E-3,-4.71276904E3,5.28086090E3,-1.35688196E1,8.41756344,-2.18025326E1,5.13165951E2
24,1.50408732E-3,-4.91765688E2,1.53257500E4,-7.18537474E1,2.34670424E1,-1.77675344E1,3.25805592E2
25,1.56675756E-3,-1.83141192E3,1.99972144E3,-8.81501960E1,-1.91953312E1,-1.82579192E1,1.75133112E2
26,1.62942780E-3,-5.93348072E3,-8.39078140E3,-5.23253298E1,-1.89712872E1,-1.21912540E1,3.84762744E2
27,1.69209824E-3,-4.85485032E3,3.60194756E3,-1.87758432E1,3.27201272E1,-6.22863198,5.33196258E2
28,1.75476848E-3,-1.44280316E3,1.35649144E4,-2.35212516E1,3.08352733E1,-1.29700422E1,3.96793368E2
29,1.81743888E-3,-2.57494544E3,2.01135945E3,-5.57838488E1,-1.59379112E1,-2.50071620E1,3.02749324E2
30,1.88010904E-3,-4.16810846E3,-8.25297546E3,-9.23003292E1,-3.48253940E1,-2.26476836E1,2.76010608E2
31,1.94277944E-3,-1.29494858E3,1.91594528E3,-7.40839148E1,-2.47557640,-8.55712984E-1,1.59284912E2
32,2.00544977E-3,4.84740256E2,1.18817150E4,-3.80420848E1,2.40216948E1,1.00853848E1,1.33590116E2
33,2.06812001E-3,-3.06834483E3,1.89228688E3,-3.18222260E1,5.03180695,-4.17248630,2.60748340E2
34,2.13079023E-3,-4.85018016E3,-8.98280904E3,-6.24102640E1,-2.11480594E1,-1.70544552E1,2.04854322E2
35,2.19346070E-3,-6.64975832E2,8.21556854,-6.42087792E1,-6.68379208,-8.93996808,-1.64322720E1
36,2.25613094E-3,2.10470676E3,1.08122337E4,-2.74307896E1,2.08810019E1,1.92303432,-3.78835536E1
37,2.31880140E-3,-1.14480293E3,2.00633550E3,4.46554612,9.74493216,-5.21500302,7.26891422E1
38,2.38147140E-3,-4.00521135E3,-8.44532968E3,5.76790664E-2,-1.43150140E1,-1.64216984E1,7.50215532E1
39,2.44414188E-3,-1.67435648E3,3.52289916E2,-2.12685418E1,1.61606264,-8.04122734,4.30904722E1
40,2.50681208E-3,1.05132139E3,1.01349521E4,-2.60784604E1,1.67307224E1,4.04935074,3.08262849E1
41,2.56948232E-3,-4.55688476E2,7.80468224E2,2.93885704,-8.70481680,-5.44363500,-8.79618072
42,2.63215280E-3,-2.51640748E3,-8.34113596E3,3.74939320E1,-2.50975512E1,-2.07228732E1,1.49347484E1
43,2.69482328E-3,-1.16987026E3,1.94805264E3,2.91964032E1,4.51193808,-9.69405648,1.31631314E2
44,2.75749328E-3,4.14622355E2,1.12343097E4,-3.01703048E1,2.74434928E1,9.83174136,1.64217616E2
45,2.82016376E-3,-1.16646791E3,7.48766756E2,-4.35771656E1,-1.17779100,1.14083624,7.75128888E1
