step,si_time,force_x,force_y,force_z,torque_x,torque_y,torque_z
1,6.26703024E-5,3.57203676E3,5.04888630E4,2.00033951E3,-1.14387548E3,8.26311016E1,1.99214080E3
2,1.25340604E-4,5.16458559E3,-8.15629196E3,2.33451724E3,-2.75472376E2,3.31653976E2,6.19804144E2
3,1.88010920E-4,3.22643710E3,3.84381200E4,1.82428384E3,-1.85837136E3,4.86025568E1,3.37877964E3
4,2.50681208E-4,1.09366393E3,6.59452008E4,1.31180120E3,-2.13135552E3,-3.27730464E2,3.70683480E3
5,3.13351512E-4,4.75486800E3,3.03219247E4,3.39496420E3,-9.82794288E2,-2.16187668E2,1.60017228E3
6,3.76021840E-4,7.00056839E3,1.29708790E4,4.28935432E3,-1.10973573E3,1.67325328E2,1.92615568E3
7,4.38692140E-4,2.60860324E3,3.43119024E4,1.98044776E3,-1.76477488E3,1.88150248E2,3.25863766E3
8,5.01362419E-4,3.30652190E2,3.65429020E4,7.67559144E2,-1.06510461E3,-8.97236536E1,2.10349774E3
9,5.64032744E-4,5.22613954E3,1.95106456E4,2.73459864E3,-5.82302240E2,-1.49909496E2,1.11966026E3
10,6.26703024E-4,7.60137512E3,1.88369976E4,3.79445840E3,-1.27340210E3,2.11806297E1,2.20698022E3
11,6.89373352E-4,1.95116488E3,2.53120352E4,1.70131264E3,-1.20079302E3,8.16623592E1,2.22150684E3
12,7.52043676E-4,-1.69406256E3,2.38421820E4,2.93416736E2,-3.23082638E2,3.62983084,8.21219540E2
13,8.14713955E-4,2.03364611E3,2.02625561E4,1.30871152E3,-3.35442520E2,3.07614064,7.18866444E2
14,8.77384280E-4,4.92238280E3,1.38928676E4,1.80657520E3,-5.84875584E2,7.00216246E1,1.08779275E3
15,9.40054512E-4,1.85155072E3,9.08369541E3,6.97024008E2,-8.77057552E1,-9.95146464,3.02786589E2
16,1.00272489E-3,-7.90175632E2,1.69163336E4,5.41681672E2,-4.12917089E1,-1.37383236E2,1.79397072E2
17,1.06539512E-3,1.64662516E3,2.09351039E4,1.81056536E3,-6.26174688E2,-4.25670338E1,1.08910644E3
18,1.12806547E-3,4.13554335E3,7.75631192E3,2.14602351E3,-3.68759512E2,1.15004838E2,6.81008104E2
19,1.19073570E-3,2.51229644E3,5.84445192E3,1.11649406E3,1.58588588E2,5.83651784E1,-1.98410224E2
20,1.25340604E-3,2.80768272E2,2.21248674E4,4.47317172E2,-3.41583300E2,-6.15354681E1,5.79335448E2
21,1.31607640E-3,1.58157288E3,1.88794232E4,1.19931388E3,-7.09349775E2,-2.43794204E1,1.21874666E3
22,1.37874664E-3,4.00215864E3,-1.36319052E2,2.37281132E3,-1.02436769E2,5.82383584E1,2.49266696E2
23,1.44141696E-3,2.82853960E3,7.76757288E3,2.02783752E3,-4.08626127E1,1.35286212E1,2.24802660E1
24,1.50408732E-3,3.49593352E2,2.81009768E4,9.15982342E2,-8.32952404E2,-5.76295040E1,1.26352156E3
25,1.56675756E-3,1.57722712E3,1.67762104E4,1.28510476E3,-8.51458360E2,-2.22384024E1,1.43979632E3
26,1.62942780E-3,4.41299772E3,-2.36924124E3,2.48505948E3,-2.60816240E2,4.74088624E1,5.37468576E2
27,1.69209824E-3,3.68153688E3,1.24228538E4,2.26534462E3,-5.26579284E2,9.77945136,8.64371012E2
28,1.75476848E-3,1.05127549E3,2.89791680E4,9.76063920E2,-1.02229464E3,-4.98303512E1,1.65464652E3
29,1.81743888E-3,1.67640208E3,1.13433337E4,1.13394749E3,-6.50944568E2,-1.71124112E1,1.11919081E3
30,1.88010904E-3,3.86156848E3,-3.06863547E3,2.33850552E3,-3.66601444E2,2.75596880E1,6.39319372E2
31,1.94277944E-3,2.63897752E3,1.35824452E4,1.82711184E3,-7.76036168E2,6.72716000,1.26949430E3
32,2.00544977E-3,4.68894816E2,2.32846450E4,4.13873386E2,-8.01671410E2,-2.66822648E1,1.33571864E3
33,2.06812001E-3,1.85679056E3,5.68117336E3,8.83213328E2,-3.02981496E2,4.92307808,5.36808396E2
34,2.13079023E-3,3.62952924E3,-2.99896024E3,1.96509704E3,-3.45425892E2,3.97732784E1,5.99190760E2
35,2.19346070E-3,1.71358904E3,1.13841665E4,1.19626558E3,-7.07521391E2,-5.45093156,1.19143354E3
36,2.25613094E-3,-3.28201580E2,1.68347120E4,7.00566340E1,-4.54998588E2,-3.28256654E1,7.61048220E2
37,2.31880140E-3,1.25764740E3,3.46964692E3,6.45937012E2,-6.53580188E1,3.04989887E1,9.78895280E1
38,2.38147140E-3,2.78270384E3,-2.54305460E3,1.41482224E3,-2.33636428E2,6.27681304E1,3.86477016E2
39,2.44414188E-3,8.97648904E2,6.49552488E3,6.34575416E2,-3.68938616E2,-2.32030106,6.29538822E2
40,2.50681208E-3,-8.04103947E2,1.09473622E4,-1.88106488E2,-9.14366627E1,-4.37336588E1,1.29076004E2
41,2.56948232E-3,6.78790520E2,3.24415064E3,4.61956932E2,-4.26583910,1.91132512E1,-4.50353576E1
42,2.63215280E-3,2.11318755E3,-2.40432620E3,1.08748662E3,-1.78588160E2,7.64553072E1,3.04177117E2
43,2.69482328E-3,7.74292280E2,3.48567628E3,4.21651936E2,-1.43824196E2,3.48659396E1,2.86770800E2
44,2.75749328E-3,-4.29711342E2,1.05041051E4,-4.14456177E1,-6.37373112E1,-3.04799533E1,1.07250643E2
45,2.82016376E-3,9.35257532E2,5.35229444E3,6.23460866E2,-1.77914928E2,-7.75425864,2.88645816E2
46,2.88283392E-3,2.09790015E3,-3.38765716E3,1.06286037E3,-1.68472848E2,4.16501808E1,3.17016626E2
47,2.94550440E-3,7.33090544E2,1.80438408E3,4.45251988E2,-5.25514364E1,1.88906888E1,1.10410035E2
48,3.00817466E-3,-5.56109188E2,1.25212002E4,-2.09569931E1,-2.14558983E2,-3.40369608E1,3.46671128E2
49,3.07084465E-3,7.17790986E2,7.01168203E3,6.01126766E2,-3.84781360E2,-7.86003304,6.55904580E2
50,3.13351512E-3,2.17502380E3,-4.73454808E3,1.20126498E3,-2.04138661E2,4.10386848E1,3.68029616E2
51,3.19618558E-3,1.01465261E3,2.17321944E3,6.11265039E2,-1.53162672E2,1.10634100E1,2.38231016E2
52,3.25885558E-3,-4.54173804E2,1.49253716E4,-4.36234428E1,-4.64364528E2,-4.29051780E1,7.41155384E2
53,3.32152606E-3,7.01036835E2,6.88786696E3,4.85388800E2,-5.15278673E2,-3.42238308,8.47847652E2
54,3.38419652E-3,2.15615177E3,-5.91232440E3,1.12348545E3,-2.09361005E2,4.86894176E1,3.28422666E2
55,3.44686700E-3,8.52895736E2,3.22797204E3,5.05953884E2,-2.32320262E2,9.08711529,3.52769424E2
56,3.50953700E-3,-8.02283287E2,1.49903380E4,-3.17475056E2,-4.89729832E2,-4.35002660E1,8.02739143E2
57,3.57220744E-3,4.34661960E2,4.03539944E3,1.81754280E2,-3.53441620E2,-2.98983360,5.74327520E2
58,3.63487768E-3,1.97779104E3,-7.37887192E3,8.96001624E2,-9.42144584E1,4.18914176E1,1.15702844E2
59,3.69754792E-3,5.13409710E2,3.71246336E3,2.75340584E2,-2.43571232E2,7.68609192,3.80876424E2
60,3.76021816E-3,-1.13810790E3,1.34273900E4,-4.76162624E2,-3.80218504E2,-2.89727784E1,6.40375708E2
61,3.82288840E-3,3.61591436E2,1.65512980E3,1.60020972E2,-1.32844436E2,7.10412645,2.09197712E2
62,3.88555888E-3,1.95232288E3,-7.38597868E3,8.96259216E2,-1.12672043E1,3.16498137E1,-1.18433476E1
63,3.94822928E-3,3.26253104E2,3.30323100E3,1.97439792E2,-2.07825065E2,-2.33718872,3.38765432E2
64,4.01089954E-3,-1.35587608E3,1.06157434E4,-5.98396824E2,-1.89378200E2,-2.72803640E1,3.17453766E2
65,4.07356930E-3,1.12846041E2,2.89271592E2,4.32358074E1,5.60791348E1,1.27472066,-9.12170219E1
66,4.13624001E-3,1.64987552E3,-6.34432840E3,7.79231832E2,1.76720616E1,2.15191460E1,-1.41789984
67,4.19891024E-3,1.86300504E2,2.74827456E3,1.23635506E2,-1.77773120E2,-4.10809898,3.29638242E2
68,4.26158046E-3,-1.24340642E3,8.77206704E3,-5.57799052E2,-1.00680566E2,-2.89104632E1,1.71670344E2
69,4.32425070E-3,2.68959640E2,9.22319222E2,1.28216028E2,2.09099507E1,-9.20831584,-2.53948904E1
70,4.38692140E-3,1.71405016E3,-4.77842904E3,8.22380162E2,-9.87427040E1,1.18060208E1,2.07676864E2
71,4.44959164E-3,3.10705829E2,2.39079260E3,1.96988056E2,-2.00436783E2,-5.47432424,3.63214136E2
72,4.51226188E-3,-1.00956869E3,8.70373440E3,-4.08091927E2,-1.33043612E2,-2.99236152E1,2.18342352E2
73,4.57493208E-3,3.88610840E2,2.50366760E3,2.39694404E2,-1.37353980E2,-1.27834546E1,2.43476416E2
74,4.63760280E-3,1.77847848E3,-4.11104918E3,8.70420456E2,-2.25924658E2,1.49304784E1,4.02505016E2
75,4.70027256E-3,5.51005984E2,1.94139408E3,2.97768448E2,-2.29611992E2,-3.06686855,3.75020648E2
76,4.76294280E-3,-7.20760536E2,9.61625004E3,-2.85671136E2,-2.43563960E2,-2.75485872E1,3.90107176E2
77,4.82561352E-3,5.10971498E2,3.96635560E3,2.59274936E2,-3.19134260E2,7.43278788,5.47458648E2
