step,si_time,force_x,force_y,force_z,torque_x,torque_y,torque_z
1,6.26703024E-5,-2.83620264E3,4.62331916E4,5.19469022E3,1.68445768E3,-4.91617776E1,8.56978704E2
2,1.25340604E-4,-1.92731848E3,-8.96859648E3,6.78282928E3,5.89475584E2,-2.60101652E2,-6.68084480E1
3,1.88010920E-4,-5.18433190E3,1.63160644E4,1.12360489E4,1.81535240E3,-8.05075741E1,1.00085986E3
4,2.50681208E-4,-7.26076126E3,4.93691536E4,8.52459716E3,2.34826444E3,2.73688816E2,1.73700464E3
5,3.13351512E-4,-6.58229540E3,3.46682928E4,5.91337248E3,1.63483084E3,2.69669512E2,1.12704015E3
6,3.76021840E-4,-3.78178288E3,8.25747490E3,8.47119524E3,1.18385624E3,-5.51955080E1,4.92845152E2
7,4.38692140E-4,-2.14964414E3,1.63758432E4,1.03331530E4,1.67826496E3,-1.46575524E2,8.42553424E2
8,5.01362419E-4,-3.31331754E3,2.95110152E4,6.85591504E3,1.75882376E3,5.57429600E1,1.11978197E3
9,5.64032744E-4,-5.47677900E3,1.78063200E4,4.45141792E3,1.06794441E3,1.76808616E2,6.31227446E2
10,6.26703024E-4,-5.53113032E3,7.11322880E3,6.54192068E3,9.34408284E2,1.28715838E2,3.34187056E2
11,6.89373352E-4,-2.64027096E3,1.65539312E4,7.02642155E3,1.36710180E3,1.46620168E1,6.82566168E2
12,7.52043676E-4,-6.89221856E2,2.48718260E4,4.81882664E3,1.24324178E3,-5.04360008E1,8.00978661E2
13,8.14713955E-4,-2.04327846E3,1.28930222E4,3.70494536E3,4.64865064E2,-7.82236576,1.82690896E2
14,8.77384280E-4,-3.50195384E3,1.53892696E3,4.20558118E3,1.22818804E2,4.15072346E1,-2.34088896E2
15,9.40054512E-4,-2.31497740E3,1.00729883E4,3.47262120E3,4.10650063E2,4.86411760E1,2.08858371E2
16,1.00272489E-3,-1.09860420E3,1.92066752E4,2.19512964E3,5.60208368E2,6.52853488E1,6.44753456E2
17,1.06539512E-3,-2.19050574E3,9.89742568E3,3.45549200E3,3.34883500E2,7.17349720E1,2.66937588E2
18,1.12806547E-3,-3.20507812E3,2.38929008E2,4.74512768E3,1.72068192E2,1.70447624E1,-2.07591009E2
19,1.19073570E-3,-2.17921328E3,9.99668792E3,3.51461412E3,4.20927334E2,-7.59063484E1,9.52284528E1
20,1.25340604E-3,-7.33802176E2,1.81688216E4,2.14941216E3,5.53008652E2,-1.14429414E2,4.65764188E2
21,1.31607640E-3,-1.25456368E3,6.25201272E3,3.65655780E3,3.12714124E2,-7.10208654E1,1.71807048E2
