step,si_time,force_x,force_y,force_z,torque_x,torque_y,torque_z
1,6.26703024E-5,-3.65003012E3,5.05031729E4,1.89568008E3,1.11626196E3,1.03322518E2,2.00094604E3
2,1.25340604E-4,-5.43129732E3,-8.07756520E3,2.31770372E3,2.15190554E2,3.51684664E2,6.51620768E2
3,1.88010920E-4,-3.65857196E3,3.82914688E4,1.69985104E3,1.86573640E3,8.02685738E1,3.36461304E3
4,2.50681208E-4,-1.35039604E3,6.63207864E4,1.05493605E3,2.18409204E3,-2.86097216E2,3.65024496E3
5,3.13351512E-4,-5.05594540E3,3.10219193E4,3.25658798E3,9.47269152E2,-1.84435592E2,1.56495500E3
6,3.76021840E-4,-7.45546864E3,1.29293584E4,4.33465672E3,1.02157104E3,1.76069880E2,1.95146968E3
7,4.38692140E-4,-2.92055104E3,3.39683628E4,1.96012520E3,1.77121512E3,2.08116651E2,3.26875568E3
8,5.01362419E-4,-4.92475368E2,3.72110704E4,5.91394472E2,1.18537248E3,-7.48616932E1,2.09867740E3
9,5.64032744E-4,-5.59349776E3,2.03647566E4,2.71726776E3,6.08951330E2,-1.29363536E2,1.06706369E3
10,6.26703024E-4,-8.10360622E3,1.89741936E4,3.95519640E3,1.19119096E3,5.79539968E1,2.13880348E3
11,6.89373352E-4,-2.31742334E3,2.53174044E4,1.69742384E3,1.21427048E3,7.80637744E1,2.21422482E3
12,7.52043676E-4,1.54003380E3,2.41802908E4,7.59788132E1,4.84745880E2,-2.04685378E1,8.39550304E2
13,8.14713955E-4,-2.29137922E3,2.02851129E4,1.29767502E3,4.69135376E2,4.73452520E1,6.92927216E2
14,8.77384280E-4,-5.32450532E3,1.37006712E4,1.98014536E3,5.70757624E2,1.39511680E2,1.03190136E3
15,9.40054512E-4,-2.06749964E3,9.48726656E3,6.82342768E2,8.53981684E1,-2.71599152E-1,3.04625917E2
16,1.00272489E-3,9.78634640E2,1.72595560E4,3.18238950E2,1.59440184E2,-1.76629576E2,2.13004231E2
17,1.06539512E-3,-1.54287268E3,2.04484821E4,1.66129112E3,7.20183468E2,-4.77682968E1,1.08754539E3
18,1.12806547E-3,-4.37530088E3,7.29682398E3,2.15005279E3,3.29890012E2,1.32453918E2,6.46556568E2
19,1.19073570E-3,-2.58312820E3,6.03256369E3,1.08881676E3,-1.91389464E2,3.31788372E1,-1.78803768E2
20,1.25340604E-3,9.27146434E1,2.20508910E4,2.55298400E2,3.99402736E2,-1.02165771E2,6.17411994E2
21,1.31607640E-3,-1.29583586E3,1.82591712E4,9.08100796E2,7.30710268E2,-3.03183222E1,1.20141650E3
22,1.37874664E-3,-4.07498312E3,-2.76076840E2,2.14031887E3,5.03408480E1,5.14991856E1,2.52493120E2
23,1.44141696E-3,-2.79846288E3,7.88311104E3,1.84166936E3,2.08188987E1,-2.45389820E1,6.66288328E1
24,1.50408732E-3,5.86404704E1,2.76732232E4,6.62533380E2,8.32049560E2,-1.01367652E2,1.27970350E3
25,1.56675756E-3,-1.33542800E3,1.63119364E4,1.04142523E3,7.56651832E2,-3.22106218E1,1.43458436E3
26,1.62942780E-3,-4.52327108E3,-2.20396304E3,2.32581568E3,1.37020672E2,5.91404104E1,5.51281072E2
27,1.69209824E-3,-3.66037488E3,1.25109112E4,2.08634996E3,5.01585579E2,9.65116788,8.52814196E2
28,1.75476848E-3,-7.67706152E2,2.85432840E4,7.46159840E2,1.04022765E3,-7.23116254E1,1.58798184E3
29,1.81743888E-3,-1.60857512E3,1.11490643E4,9.53083516E2,5.91172120E2,-2.55810880E1,1.10219514E3
30,1.88010904E-3,-4.08544683E3,-2.86992336E3,2.28315806E3,2.68006400E2,3.38548924E1,6.94400600E2
31,1.94277944E-3,-2.74298648E3,1.34896360E4,1.76206704E3,7.55837776E2,-2.49175096E1,1.26879358E3
32,2.00544977E-3,-3.17298674E2,2.30007672E4,2.19657636E2,8.14947128E2,-6.73199176E1,1.25894952E3
33,2.06812001E-3,-1.86717664E3,5.81600192E3,7.07514811E2,2.55783008E2,2.72521928E1,5.25208234E2
34,2.13079023E-3,-3.91302040E3,-2.81343224E3,1.92174424E3,2.81992912E2,9.79382992E1,6.39374636E2
35,2.19346070E-3,-1.85401752E3,1.11506116E4,1.12755084E3,6.97930336E2,3.98758672,1.15676630E3
36,2.25613094E-3,4.32871150E2,1.67334784E4,-7.31525182E1,4.62380172E2,-6.30698252E1,6.94567920E2
37,2.31880140E-3,-1.28930008E3,3.68582776E3,5.63997888E2,3.34851144E1,3.75785136E1,9.44329928E1
38,2.38147140E-3,-3.03701949E3,-2.64596748E3,1.37407388E3,1.85386976E2,1.10430014E2,3.95744016E2
39,2.44414188E-3,-1.03449273E3,6.11764479E3,5.14635849E2,3.56590080E2,1.69927968E1,5.75064944E2
40,2.50681208E-3,8.77673720E2,1.09400177E4,-3.04416585E2,1.08695638E2,-6.22065592E1,8.63156320E1
41,2.56948232E-3,-6.93244120E2,3.32364536E3,4.60884524E2,-2.04109216E1,3.94549896,-4.64607716E1
42,2.63215280E-3,-2.27294136E3,-2.69334576E3,1.14429903E3,9.68909360E1,7.53376864E1,2.60184312E2
43,2.69482328E-3,-8.21885014E2,3.24393272E3,4.01020384E2,9.51871680E1,2.28728080E1,2.08639550E2
44,2.75749328E-3,5.71731472E2,1.05880034E4,-1.85846520E2,9.12390518E1,-4.28230048E1,7.65741872E1
45,2.82016376E-3,-8.59049320E2,5.35890864E3,5.02464581E2,1.69844792E2,-9.80954264E-1,2.72272728E2
46,2.88283392E-3,-2.18758368E3,-3.54598404E3,1.03186047E3,5.23801994E1,5.33498334E1,2.46026804E2
47,2.94550440E-3,-6.88979008E2,1.90320624E3,3.83669112E2,-2.46696664E1,5.38495016,4.44355344E1
48,3.00817466E-3,8.77367016E2,1.27517510E4,-1.83171400E2,2.53333736E2,-5.18942546E1,3.25596142E2
49,3.07084465E-3,-5.03482628E2,6.96674968E3,4.28877688E2,3.68929192E2,8.14133739,6.23871088E2
50,3.13351512E-3,-2.18752646E3,-4.81449888E3,1.05634725E3,5.87874464E1,7.40798568E1,2.92732264E2
51,3.19618558E-3,-8.81771656E2,2.22832346E3,4.49310588E2,6.43019484E1,9.89755344,1.65284036E2
52,3.25885558E-3,8.37394904E2,1.48321772E4,-2.63596796E2,4.85147048E2,-6.31228828E1,6.90816168E2
53,3.32152606E-3,-4.63271092E2,6.67020560E3,3.09973359E2,4.57123088E2,5.93106696,7.83384512E2
54,3.38419652E-3,-2.19219614E3,-5.87176512E3,1.03900278E3,6.34782648E1,8.12859631E1,2.68025256E2
55,3.44686700E-3,-7.92263128E2,3.32252860E3,4.15167046E2,1.65829660E2,1.05649042E1,2.94347504E2
56,3.50953700E-3,1.07831514E3,1.47894456E4,-4.58354092E2,4.91888384E2,-6.33639144E1,7.22822142E2
57,3.57220744E-3,-2.98485872E2,3.82451872E3,1.17850458E2,2.82297232E2,1.03803802E1,5.03411436E2
58,3.63487768E-3,-2.03605056E3,-7.29013300E3,9.33179188E2,-1.03193236E1,7.63267468E1,9.81665232E1
59,3.69754792E-3,-4.25929404E2,3.72304920E3,2.60656096E2,2.27743506E2,-3.31933760E-1,3.53365968E2
60,3.76021816E-3,1.42190792E3,1.32032598E4,-5.94277712E2,3.85117816E2,-6.19987630E1,5.46462156E2
61,3.82288840E-3,-1.86804544E2,1.60259520E3,1.10685408E2,5.54818488E1,1.41805256E1,1.30881012E2
62,3.88555888E-3,-1.95621392E3,-7.29492044E3,9.08727169E2,-8.55617808E1,7.25872946E1,-2.60744812E1
63,3.94822928E-3,-2.57731532E2,3.15927911E3,1.09680629E2,1.78155424E2,4.72142456,3.00753117E2
64,4.01089954E-3,1.56904352E3,1.03991723E4,-7.66360712E2,1.82630728E2,-4.94519856E1,2.22094988E2
65,4.07356930E-3,-3.07543111E1,3.36784624E2,-8.80356216,-1.01840282E2,1.40895428E1,-1.52180492E2
66,4.13624001E-3,-1.76198712E3,-6.25452424E3,8.50121784E2,-8.46726608E1,6.27748824E1,-1.51352344E1
67,4.19891024E-3,-2.08438849E2,2.60236908E3,1.35545804E2,1.37348448E2,1.00631309,2.72117760E2
