step,si_time,force_x,force_y,force_z,torque_x,torque_y,torque_z
1,6.26703024E-5,2.07129455E1,3.87199136E4,-5.53083848E3,-1.44033480E3,9.78203776,3.73154232E1
2,1.25340604E-4,1.59964168E1,-7.16021061E3,-8.23444080E3,-2.34353660E2,1.38796056E1,-2.96015904E1
3,1.88010920E-4,-1.26143110E1,1.93665304E4,-7.14144373E3,-1.90458360E3,2.92021152E1,-3.85206296E1
4,2.50681208E-4,-3.97278336E1,4.45797204E4,-2.26065636E3,-2.70504264E3,2.81110264E1,1.37894656E1
5,3.13351512E-4,1.03503168E1,2.69895480E4,-5.26845216E3,-1.73934976E3,9.99400520,2.03598690E1
6,3.76021840E-4,6.26928854E1,7.32897902E3,-1.12866783E4,-1.10636842E3,-4.46321060,-4.61260368E1
7,4.38692140E-4,-1.01520681,2.06866622E4,-8.52073576E3,-1.49288284E3,6.14002991,-5.57737112E1
8,5.01362419E-4,-8.09625244E1,3.05308342E4,-3.22605134E2,-1.53776620E3,1.13739359E1,-1.49018336E1
9,5.64032744E-4,-2.59609936E1,1.12832832E4,-4.12317991E2,-9.93439576E2,-6.28545522,-3.58063696E1
10,6.26703024E-4,3.21899272E1,3.30782890E2,-7.02299881E3,-8.90958024E2,-8.71633240,-8.40965176E1
11,6.89373352E-4,-1.40914428E1,1.64557100E4,-6.63128900E3,-1.06659591E3,1.78584192E1,-6.01706886E1
12,7.52043676E-4,-3.36631584E1,2.77612568E4,-2.15360045E3,-8.73246480E2,3.17362714E1,-1.78248432E1
13,8.14713955E-4,2.46296288E1,1.19317662E4,-2.36845992E3,-3.11293411E2,7.73936032,-6.05812884E1
14,8.77384280E-4,3.39194988E1,-4.08935404E3,-3.37933804E3,1.59242940E1,-1.02598608E1,-1.00262260E2
15,9.40054512E-4,-2.87911296E1,6.83876896E3,-2.21043610E3,-3.72363160E2,9.42067908,-4.25380230E1
16,1.00272489E-3,-5.94706536E1,2.08308625E4,-2.13713050E3,-8.05651760E2,3.38732600E1,-5.65699196
17,1.06539512E-3,-1.21493756E1,1.13351345E4,-4.42555856E3,-5.13771534E2,2.17554116E1,-5.62836028E1
18,1.12806547E-3,9.57238484,-1.84251920E3,-4.92800664E3,2.92508152,3.34373640,-7.15950918E1
19,1.19073570E-3,-4.39265920E1,6.22332286E3,-1.26905966E3,-1.32563304E2,1.99834672E1,-1.67491304E1
20,1.25340604E-3,-6.39460516E1,1.81267072E4,3.50025748E2,-6.88735864E2,4.78657344E1,-3.58361388
21,1.31607640E-3,-2.63181948E1,9.15692043E3,-3.79981688E3,-7.35980512E2,3.98606944E1,-4.10570955E1
22,1.37874664E-3,-3.30179452E1,-1.29929292E3,-7.23582410E3,-5.24708176E2,1.88308072E1,-4.05589533E1
23,1.44141696E-3,-7.09107447E1,9.58610632E3,-4.56730460E3,-7.80010744E2,2.66639592E1,5.83335880
24,1.50408732E-3,-6.95262912E1,1.86818680E4,-5.01497221,-8.54940796E2,4.69940664E1,3.07601476E1
25,1.56675756E-3,-4.60187816E1,6.43020964E3,-1.57177568E3,-4.45061348E2,4.10422564E1,6.20596838
26,1.62942780E-3,-3.95885704E1,-2.73291704E3,-6.21485662E3,-4.66747856E2,2.11364460E1,-2.77078632E1
27,1.69209824E-3,-4.21218348E1,8.88472176E3,-4.86201528E3,-9.41418932E2,2.57995724E1,-1.60971724E1
28,1.75476848E-3,-4.71774672E1,1.79943920E4,-9.00874329E2,-9.85620880E2,4.28839064E1,2.18493986E1
29,1.81743888E-3,-3.44612812E1,6.09467459E3,-2.45428776E3,-5.09027529E2,3.49948740E1,1.25768400E1
30,1.88010904E-3,-2.41343452,-4.78197576E3,-4.72321936E3,-1.83456656E2,1.84152784E1,-2.57434060E1
31,1.94277944E-3,-8.62834740,5.00743580E3,-1.45799436E3,-3.52278496E2,1.99781952E1,-2.17491030E1
32,2.00544977E-3,-5.29641724E1,1.46433628E4,9.47448064E2,-5.73098992E2,2.66618300E1,7.65034104
33,2.06812001E-3,-5.07329130E1,4.37362240E3,-2.89070960E3,-4.12930822E2,2.02124405E1,-9.06288815
34,2.13079023E-3,3.40113712,-6.14712048E3,-5.12843275E3,-1.11023533E2,1.35764264E1,-4.43749476E1
35,2.19346070E-3,2.50616432E1,2.20669532E3,-5.59405996E2,-5.10702658E1,2.69516536E1,-2.10516167E1
36,2.25613094E-3,-7.71206472,1.15872359E4,2.56648516E3,-1.82465448E2,3.40512276E1,1.07962215E1
37,2.31880140E-3,-7.88880632,3.36043976E3,-1.13582528E3,-1.49475204E2,1.64074992E1,-2.45123936E1
38,2.38147140E-3,1.67350256E1,-5.63550188E3,-4.29069472E3,1.35402860E1,7.08468866,-5.98677208E1
39,2.44414188E-3,1.16325593E1,2.54830932E3,-1.45964588E3,-7.72726008E1,2.71538112E1,-2.51494692E1
40,2.50681208E-3,-1.48693252E1,1.09633911E4,1.60527740E3,-2.48467852E2,3.77511648E1,8.76860808
41,2.56948232E-3,-1.12341082E1,2.26430250E3,-4.11292696E2,-1.07866061E2,1.67567656E1,-1.95530376E1
42,2.63215280E-3,1.07040572E1,-5.94890024E3,-2.91138152E3,4.33435010E1,3.75631048,-4.33094692E1
43,2.69482328E-3,1.85546688E1,3.43323444E3,-1.06829310E3,-1.92696928E2,2.06663227E1,-1.64576376E1
44,2.75749328E-3,-1.57595492,1.25456750E4,1.14239085E3,-4.45577572E2,3.04461146E1,-9.48772524E-1
45,2.82016376E-3,-8.14267349,3.25022768E3,-8.77338504E2,-2.61574484E2,1.47173704E1,-2.13714170E1
46,2.88283392E-3,-2.92260864,-6.34865712E3,-2.99933912E3,-3.72538992E1,2.74389264,-2.51482296E1
47,2.94550440E-3,2.09101248,2.71654488E3,-6.37652780E2,-2.46652888E2,1.58548104E1,-9.49339580E-2
48,3.00817466E-3,-9.78562256,1.23779308E4,1.81085744E3,-4.65279292E2,2.43057512E1,7.61627532
49,3.07084465E-3,-4.14809942,3.67081760E3,-6.16284609E2,-2.73644856E2,9.19232464,-1.56386756E1
50,3.13351512E-3,5.68808416,-5.84606072E3,-3.19671298E3,-6.54500676E1,-4.47215988,-2.70093248E1
51,3.19618558E-3,1.40231360,1.92426304E3,-5.57049988E2,-1.83193920E2,8.70177744,-6.37052536
52,3.25885558E-3,-1.10376811E1,1.04416049E4,2.29301714E3,-3.09471011E2,1.96072008E1,6.40507460
53,3.32152606E-3,9.82126328,2.35895228E3,-3.42310332E2,-1.43977464E2,3.83131072,-1.12526321E1
54,3.38419652E-3,2.60299612E1,-6.11527348E3,-3.02098084E3,3.56620144E1,-1.30664384E1,-2.78095984E1
55,3.44686700E-3,1.08609664E1,1.80179440E3,-1.86728480E2,-6.38873004E1,-7.19841384E-1,-1.37862516E1
56,3.50953700E-3,-7.61028384,9.69694808E3,2.53411220E3,-1.69758848E2,1.15222871E1,6.20452786
57,3.57220744E-3,2.29253006E1,1.11387038E3,-1.65730284E2,-7.36577272,8.66860772E-1,-9.66707800
58,3.63487768E-3,4.98664472E1,-7.10595083E3,-2.84364768E3,1.38632224E2,-1.02627933E1,-3.56720900E1
