step,si_time,force_x,force_y,force_z,torque_x,torque_y,torque_z
1,6.26703024E-5,2.03799033E3,4.08297396E4,2.02354407E3,-4.71938136E2,1.09249926,4.65433596E2
2,1.25340604E-4,1.16448462E3,-1.67147096E4,1.11687183E3,-8.41921520E1,1.42089008E1,8.53109360E1
3,1.88010920E-4,3.05494833E3,7.94724608E3,3.04006553E3,-4.27217054E2,-8.31598092,4.97768160E2
4,2.50681208E-4,4.94265224E3,4.38648508E4,4.99970056E3,-7.51475096E2,-3.45823980E1,8.23599720E2
5,3.13351512E-4,4.74105600E3,2.77117016E4,4.76191664E3,-6.29494142E2,-1.58721960E1,6.34211968E2
6,3.76021840E-4,2.98951888E3,-2.79275608E3,2.90887240E3,-3.29871106E2,4.98226928,3.29263330E2
7,4.38692140E-4,2.20963002E3,7.01403141E3,2.14169860E3,-3.16948080E2,-1.97286304E1,3.72866968E2
8,5.01362419E-4,2.20830346E3,2.68725992E4,2.27814602E3,-4.87961576E2,-3.03394270E1,5.21401596E2
9,5.64032744E-4,3.21721458E3,1.57195888E4,3.30779148E3,-5.25484610E2,1.27216948,5.01046753E2
10,6.26703024E-4,4.21509886E3,-3.71435544E2,4.17026282E3,-4.54786588E2,2.14318252E1,4.45978832E2
11,6.89373352E-4,2.18654966E3,7.17221832E3,2.12391448E3,-3.55033756E2,3.65100432,3.65528060E2
12,7.52043676E-4,-1.33137452E2,1.88375880E4,-6.32127238E1,-2.57797600E2,-1.06797028E1,2.57176016E2
13,8.14713955E-4,1.06164623E3,1.03220093E4,1.13582444E3,-1.86333976E2,-3.66127016,1.91995920E2
14,8.77384280E-4,3.28853584E3,-1.07910311E3,3.21478772E3,-1.61463464E2,1.62022744,1.89275968E2
15,9.40054512E-4,2.38949872E3,6.16397429E3,2.31166386E3,-1.86062912E2,6.38580512,1.92671856E2
16,1.00272489E-3,5.21614408E2,1.47359108E4,5.82628632E2,-1.95860672E2,7.97658920,1.59157048E2
17,1.06539512E-3,1.96752456E3,4.98103288E3,1.99632576E3,-1.97290888E2,-3.50999260,1.73497856E2
18,1.12806547E-3,3.43064736E3,-4.43181324E3,3.36868264E3,-1.45980776E2,-5.27790118,1.69072008E2
19,1.19073570E-3,1.17210460E3,6.04242659E3,1.18928504E3,-3.12052441E1,5.50948144,6.88024760E1
20,1.25340604E-3,-6.91827680E2,1.52598332E4,-5.98271896E2,1.41832352E1,6.44338704,-1.10588968
21,1.31607640E-3,1.58484016E3,2.19345378E3,1.60180760E3,-1.19185246E2,-4.10278988,1.03215206E2
22,1.37874664E-3,3.87037824E3,-7.70969248E3,3.79673384E3,-2.62005496E2,-2.44530152,2.38763092E2
23,1.44141696E-3,1.94560936E3,6.23304986E3,1.94560328E3,-1.64592684E2,1.52979004E1,1.63082208E2
24,1.50408732E-3,7.54253388,1.57619296E4,8.52055548E1,-4.63536692E1,1.43007480E1,7.63144444E1
25,1.56675756E-3,1.89652440E3,-1.96325280E2,1.92531480E3,-1.72590664E2,-3.23465944,1.88773728E2
26,1.62942780E-3,3.56083608E3,-1.17393542E4,3.55181240E3,-3.05945587E2,-1.95567096,2.91938328E2
27,1.69209824E-3,1.96631136E3,4.15889931E3,2.01331616E3,-2.28287148E2,1.55460144,2.16509986E2
28,1.75476848E-3,3.75599408E2,1.73295176E4,4.73098184E2,-1.41604292E2,-1.31700932E1,1.41786492E2
29,1.81743888E-3,1.63237228E3,1.87167128E3,1.70205976E3,-2.01920605E2,-1.00115943E1,2.03699041E2
30,1.88010904E-3,3.17685342E3,-1.25666594E4,3.17882610E3,-2.67369936E2,8.61632444,2.78608728E2
31,1.94277944E-3,2.12209344E3,9.28064060E2,2.10817838E3,-2.38425828E2,2.01700831,2.58536624E2
32,2.00544977E-3,7.01978731E2,1.51794340E4,7.11156797E2,-2.00490284E2,-1.76225408E1,2.12933445E2
33,2.06812001E-3,1.25882434E3,2.68950912E3,1.27546060E3,-1.86593912E2,-2.81495360,1.87162424E2
34,2.13079023E-3,2.08253885E3,-1.13555431E4,2.07720709E3,-1.67906032E2,1.85908352E1,1.75551728E2
35,2.19346070E-3,1.33039736E3,-4.57752800E2,1.31133782E3,-1.69423520E2,9.47912504,1.93513216E2
36,2.25613094E-3,3.23711228E2,1.27510822E4,3.05600953E2,-1.64828084E2,-6.67098332,1.88510368E2
37,2.31880140E-3,9.48421956E2,2.72114184E3,9.30983352E2,-1.37603392E2,-3.20380474,1.40663384E2
38,2.38147140E-3,1.92862928E3,-1.00618184E4,1.91191856E3,-1.34840904E2,9.31275272,1.25647164E2
39,2.44414188E-3,1.11548698E3,-1.40467836E3,1.13865185E3,-1.41578184E2,9.57126236,1.46276880E2
40,2.50681208E-3,-1.26311124E2,1.02302981E4,-8.78483104E1,-9.89018344E1,9.04502011E-1,1.23078204E2
41,2.56948232E-3,2.70299008E2,1.86270512E3,2.45974112E2,-3.53137588E1,-1.04679501,4.68317368E1
42,2.63215280E-3,1.19678236E3,-8.77835848E3,1.11088884E3,-3.42100312E1,-1.85542752E-1,3.03836203E1
43,2.69482328E-3,7.18908310E2,-5.78617480E2,6.85561704E2,-8.77955344E1,3.22498870,9.08865929E1
44,2.75749328E-3,-6.04514504E1,9.27427578E3,-1.49773920E1,-9.77015400E1,7.75232984E-1,1.03424227E2
45,2.82016376E-3,5.63878060E2,8.35725308E2,5.42041636E2,-3.71653560E1,-8.40218832,3.18079304E1
46,2.88283392E-3,1.15120304E3,-8.12264633E3,1.05005861E3,-6.49515820,-8.76519488,1.96332168
47,2.94550440E-3,2.63412692E2,1.06686104E3,2.26940394E2,-6.21137524E1,-3.07648969,6.87808608E1
48,3.00817466E-3,-3.28964662E2,9.98966504E3,-2.82175472E2,-1.12840843E2,-3.16144538,1.19410502E2
49,3.07084465E-3,5.67441272E2,3.13330173E2,5.72447112E2,-8.78761960E1,-5.20561504,8.12049675E1
50,3.13351512E-3,1.13324535E3,-8.27636432E3,1.07134748E3,-4.13743448E1,-4.27110338,2.94565368E1
51,3.19618558E-3,2.69739320E2,2.05320621E3,2.41791844E2,-6.69058224E1,-5.15381575,7.19915342E1
52,3.25885558E-3,-2.66890860E2,1.08972394E4,-2.44906808E2,-1.19804884E2,-7.64082860,1.40871204E2
53,3.32152606E-3,5.93304968E2,1.62524544E2,5.85698128E2,-1.15765047E2,-2.33732056,1.21476566E2
54,3.38419652E-3,1.12793672E3,-8.81412224E3,1.10208738E3,-7.94427824E1,2.50652696,6.11887503E1
55,3.44686700E-3,1.92867136E2,2.18121958E3,2.13513756E2,-7.34180928E1,-5.03584528,6.89638280E1
56,3.50953700E-3,-4.76572136E2,1.15394175E4,-4.44546936E2,-9.69719032E1,-1.01562893E1,1.17531956E2
57,3.57220744E-3,3.98072336E2,4.53578044E2,3.81561328E2,-1.16131985E2,1.20518208,1.23434138E2
58,3.63487768E-3,1.19065798E3,-9.41886616E3,1.14045632E3,-1.05711246E2,9.24982834,8.56865692E1
59,3.69754792E-3,3.89486624E2,1.15127981E3,3.74444368E2,-7.90924024E1,2.07019973,7.08441544E1
60,3.76021816E-3,-4.83662464E2,1.12738323E4,-4.66991424E2,-7.30880832E1,-3.60903884,8.83821200E1
61,3.82288840E-3,2.42299152E2,9.27097988E2,2.26899648E2,-9.67257216E1,3.70042136,1.01868212E2
62,3.88555888E-3,1.09394276E3,-9.60341168E3,1.07025814E3,-1.04514623E2,1.04198659E1,8.49277400E1
63,3.94822928E-3,2.77751712E2,-1.75699976E2,3.06988549E2,-7.00473261E1,7.01054907,5.72314880E1
64,4.01089954E-3,-6.40319444E2,1.02803815E4,-5.92238808E2,-4.68874928E1,8.86526776E-1,5.08175946E1
65,4.07356930E-3,1.61142600E2,1.42789088E3,1.66720688E2,-6.79092408E1,4.04471827,6.84474656E1
66,4.13624001E-3,1.06587136E3,-8.86025808E3,1.04424227E3,-7.94505456E1,1.09557879E1,7.02080679E1
67,4.19891024E-3,2.21385122E2,-8.04075146E2,2.40124224E2,-5.19395066E1,8.31266594,5.09079504E1
68,4.26158046E-3,-6.72832824E2,9.10323715E3,-6.32203484E2,-3.10123706E1,-1.00011563,3.53748132E1
69,4.32425070E-3,1.25832962E2,1.53023992E3,1.11305642E2,-4.59711408E1,-7.59852980E-1,4.00678206E1
70,4.38692140E-3,9.27093888E2,-7.85982656E3,8.91271400E2,-6.75143384E1,7.61145164,5.61112308E1
71,4.44959164E-3,1.58785104E2,-6.97832488E2,1.80475104E2,-5.75945424E1,5.68885704,5.99450544E1
72,4.51226188E-3,-5.27756262E2,8.20122146E3,-4.68944696E2,-3.55452704E1,-2.94684840,4.33270026E1
73,4.57493208E-3,2.20664382E2,1.28679990E3,2.38205696E2,-4.17176342E1,-1.05334997,3.10638547E1
74,4.63760280E-3,8.34166624E2,-6.85689160E3,8.10631943E2,-6.77390624E1,5.54950952,4.84355976E1
75,4.70027256E-3,7.70649864E1,2.22506118E2,8.71226408E1,-7.49292756E1,1.12716508,7.79346704E1
