step,si_time,force_x,force_y,force_z,torque_x,torque_y,torque_z
1,6.26703024E-5,-3.66605996E3,5.30777312E4,-3.65030336E3,-1.31270766E3,-1.43658040E1,1.29341042E3
2,1.25340604E-4,-1.99753800E3,-1.41044472E4,-1.98955216E3,-2.76115080E2,-1.16086280E1,2.79267144E2
3,1.88010920E-4,-8.74744800E3,1.38343084E4,-8.78980256E3,-1.35833764E3,-3.07096052E1,1.35080708E3
4,2.50681208E-4,-1.13171995E4,5.41548968E4,-1.13227463E4,-1.96611408E3,-3.25537110E1,1.92767992E3
5,3.13351512E-4,-1.00847590E4,3.92036008E4,-1.00156331E4,-1.54480696E3,-1.95445920E1,1.51390552E3
6,3.76021840E-4,-5.86991880E3,3.54273580E3,-5.83254816E3,-8.90773104E2,-6.90148112,8.71439936E2
7,4.38692140E-4,-2.34324860E3,7.08465290E3,-2.38697552E3,-7.42849160E2,-3.00944018,7.01408053E2
8,5.01362419E-4,-6.87934112E3,3.07120800E4,-6.97310736E3,-1.32753694E3,-1.20450770E1,1.29666842E3
9,5.64032744E-4,-1.16792036E4,2.68055800E4,-1.16643822E4,-1.59669412E3,-2.31024266E1,1.59630812E3
10,6.26703024E-4,-7.14697123E3,9.12717724E3,-7.00831461E3,-9.49392416E2,-1.20309042E1,9.56330680E2
11,6.89373352E-4,-3.94892696E2,1.27383124E4,-3.88216088E2,-4.36833096E2,1.17277968E1,4.40657712E2
12,7.52043676E-4,-1.58970080E3,2.59128212E4,-1.73706440E3,-7.39210796E2,4.56567908,7.33115196E2
13,8.14713955E-4,-6.94284824E3,1.74152648E4,-6.96129704E3,-8.66391944E2,-2.02403307E1,8.49938776E2
14,8.77384280E-4,-6.13638639E3,8.42652608E2,-6.00565910E3,-3.07447481E2,-1.54684784E1,2.79296352E2
15,9.40054512E-4,-1.17560232E3,6.43656016E3,-1.17049968E3,-1.48521568E1,1.32823860E1,-1.15365124
16,1.00272489E-3,-9.36446096E2,1.96980928E4,-1.10383952E3,-3.08933902E2,2.50211860E1,3.34331656E2
17,1.06539512E-3,-3.82989168E3,1.22108508E4,-3.90445832E3,-3.75217392E2,1.46464132,3.95405816E2
18,1.12806547E-3,-4.43347788E3,9.20513248E2,-4.32655812E3,-1.32464480E2,-2.16460681E1,1.00242949E2
19,1.19073570E-3,-3.00864005E3,1.03965843E4,-2.95352912E3,-1.44666696E2,-1.43102716E1,1.08651018E2
20,1.25340604E-3,-1.13596892E3,1.87052544E4,-1.21316528E3,-2.01552963E2,2.22435952,2.01797485E2
21,1.31607640E-3,-1.70638648E3,4.49426888E3,-1.72886072E3,-1.23916566E2,6.24553346,1.42516064E2
22,1.37874664E-3,-4.78370712E3,-3.93871280E3,-4.71510696E3,-2.34251736E2,-7.79714056E-1,2.46220160E2
23,1.44141696E-3,-4.58091356E3,1.12485170E4,-4.58553408E3,-2.74117496E2,-2.33709072,2.76060080E2
24,1.50408732E-3,-1.50804580E3,1.92543472E4,-1.58263576E3,-1.03325808E2,8.18278026,9.90516568E1
