step,si_time,force_x,force_y,force_z,torque_x,torque_y,torque_z
1,6.26703024E-5,-9.19863224E2,4.07418871E4,3.14605308E3,1.58267772E3,-5.15595293E1,4.46181916E2
2,1.25340604E-4,-1.19750440E3,-7.21847106E3,4.52440024E3,2.58739592E2,-1.78512536E2,2.68198536
3,1.88010920E-4,-6.93261576E2,2.98333808E4,3.28775000E3,2.77453920E3,-2.97293832E1,6.79665472E2
4,2.50681208E-4,-1.33042288E1,5.29183674E4,1.25524796E3,3.42400932E3,1.49912012E2,9.02434063E2
5,3.13351512E-4,-1.34392132E3,2.47656036E4,4.03070593E3,1.46166396E3,7.57212304E1,3.86676072E2
6,3.76021840E-4,-2.67582344E3,9.88428976E3,6.31494618E3,1.19243610E3,-5.19813824E1,2.70638040E2
7,4.38692140E-4,-1.25784398E3,2.77467848E4,2.88660120E3,2.29495168E3,1.50096212E1,5.42223980E2
8,5.01362419E-4,3.68979120E2,3.09047747E4,4.21510888E2,1.79743600E3,6.27200270E1,4.34668588E2
9,5.64032744E-4,-7.56134512E2,1.42305148E4,3.80105856E3,9.46764468E2,-4.74212792E1,2.19637538E2
10,6.26703024E-4,-2.03631401E3,1.04735375E4,5.90542032E3,1.37909080E3,-7.54730560E1,3.06015778E2
11,6.89373352E-4,-1.06915128E3,1.89167448E4,1.99932800E3,1.40922044E3,5.87114480E1,3.20131946E2
12,7.52043676E-4,-1.30806052E2,2.16551232E4,-7.20125294E2,5.92051312E2,5.45233680E1,1.12250292E2
13,8.14713955E-4,-5.04085398E2,1.51164044E4,1.77577208E3,3.59975172E2,-9.04824066E1,-1.82970952
14,8.77384280E-4,-7.11284351E2,6.11588478E3,3.44634556E3,4.52857064E2,-7.80995800E1,3.27353262
15,9.40054512E-4,-4.85142424E2,6.66766452E3,1.09690654E3,2.45584084E2,7.05502177E1,1.80336032E1
16,1.00272489E-3,-5.82202672E2,1.66137004E4,-1.95787072E2,4.96453240E2,1.07584107E2,1.28398752E2
17,1.06539512E-3,-8.94157888E2,1.60322832E4,2.09350324E3,9.02838326E2,4.78427080,1.96368960E2
18,1.12806547E-3,-7.62333536E2,3.47662616E3,3.19413828E3,3.00193381E2,-8.32693100E1,1.45214464
19,1.19073570E-3,-2.94065192E2,5.96534872E3,1.28556932E3,-1.46292688E2,-3.91262296E1,-6.68116232E1
20,1.25340604E-3,-1.81063152E2,2.04349661E4,3.54103468E2,7.09956026E2,2.77575704E1,2.18462348E2
21,1.31607640E-3,-4.98424152E2,1.47712136E4,2.24393558E3,1.16110456E3,-5.20501708,3.14362049E2
22,1.37874664E-3,-8.89991096E2,-8.28315926E2,3.68725392E3,4.32523012E2,-5.55506848E1,8.77446744E1
23,1.44141696E-3,-8.54222296E2,7.61818456E3,2.09807992E3,3.98565912E2,-2.47471188E1,1.07127106E2
24,1.50408732E-3,-5.29635906E2,2.37299420E4,3.47343112E2,1.27653646E3,3.12738419E1,3.74863456E2
25,1.56675756E-3,-5.37050344E2,1.31880224E4,1.92515816E3,1.14026952E3,-1.19854688,3.23135066E2
26,1.62942780E-3,-7.50035764E2,-2.58637500E3,3.84229520E3,3.60510684E2,-7.82296704E1,9.18886852E1
27,1.69209824E-3,-5.69211912E2,8.85058120E3,2.15896678E3,7.31860208E2,-4.85255384E1,1.89195528E2
28,1.75476848E-3,-2.67229272E2,2.17975522E4,-6.27810430E1,1.37280368E3,2.28356338E1,3.61601972E2
29,1.81743888E-3,-5.67838672E2,7.94576216E3,1.33946024E3,7.91356040E2,-1.58321572,2.18265366E2
30,1.88010904E-3,-9.19806766E2,-4.09083891E3,3.25409890E3,2.42085360E2,-4.68874880E1,7.66818380E1
31,1.94277944E-3,-3.64579988E2,8.68095304E3,1.60933496E3,7.56143952E2,-2.79980800E1,1.81024336E2
32,2.00544977E-3,1.59258868E2,1.71678040E4,-4.31040382E2,8.79394056E2,1.74552616E-1,1.97518192E2
33,2.06812001E-3,-3.86264088E2,3.26042724E3,1.22627104E3,1.76245080E2,-2.18990636E1,4.40081168E1
34,2.13079023E-3,-8.41975212E2,-5.12419271E3,3.09661722E3,1.08059311E2,-4.53732252E1,3.16260338E1
35,2.19346070E-3,-1.91813136E2,6.26627302E3,1.01947427E3,6.01061583E2,-1.99980256E1,1.38449168E2
36,2.25613094E-3,2.79956960E2,1.26020158E4,-1.23333920E3,3.80953928E2,3.11254239,8.09139824E1
37,2.31880140E-3,-3.66961624E2,2.17951250E3,5.69383856E2,-1.30872094E2,-2.12797976E1,-4.47514580E1
38,2.38147140E-3,-7.44234276E2,-4.12871170E3,2.50211380E3,4.28482866E1,-5.03878546E1,-9.37414456
39,2.44414188E-3,-1.00153673E1,4.14964485E3,6.20592260E2,3.35457016E2,-4.08054495E1,6.83834552E1
40,2.50681208E-3,3.85951928E2,1.01418185E4,-1.19199788E3,1.71951104E2,-1.12425232E1,6.11608028E1
41,2.56948232E-3,-3.59171748E2,3.13903499E3,5.58544968E2,7.61809684E1,2.53445412,3.74339608E1
42,2.63215280E-3,-7.71019984E2,-2.99426488E3,2.20653368E3,2.31728244E2,-2.29131698E1,3.67439128E1
43,2.69482328E-3,-7.61029292E1,3.56917072E3,5.87669896E2,2.49774480E2,-5.39718388E1,4.59446288E1
44,2.75749328E-3,3.86435080E2,1.07980120E4,-9.74048232E2,2.60526872E2,-3.69518088E1,9.12398434E1
45,2.82016376E-3,-1.42907560E2,4.70877408E3,5.94891456E2,3.95418024E2,-7.45017148,1.19570196E2
46,2.88283392E-3,-5.56663944E2,-3.41558264E3,2.12621188E3,3.21272612E2,-1.65674304E1,6.11007452E1
47,2.94550440E-3,-1.22550368E2,2.83545472E3,5.57587288E2,2.27828384E2,-2.87843992E1,4.70570184E1
48,3.00817466E-3,2.35101984E2,1.19756866E4,-1.10294855E3,4.87774992E2,-1.64646660E1,1.43749200E2
49,3.07084465E-3,-1.76776648E2,5.20293378E3,3.56342768E2,5.69994448E2,-1.41377616E1,1.48177124E2
50,3.13351512E-3,-5.07315731E2,-5.00539064E3,2.02745915E3,1.66422020E2,-3.15682030E1,2.83229064E1
51,3.19618558E-3,-3.17224312E1,1.87661400E3,5.47899772E2,1.07195568E2,-2.58065056E1,2.88478232E1
52,3.25885558E-3,3.93253568E2,1.19416726E4,-1.29191018E3,5.36161804E2,3.49781776E-1,1.37510072E2
