step,si_time,force_x,force_y,force_z,torque_x,torque_y,torque_z
1,6.26703024E-5,-5.22052146E3,4.63806440E4,-2.84775064E3,-8.59023952E2,-3.76797792E1,1.68205072E3
2,1.25340604E-4,-6.83692024E3,-8.89961720E3,-1.91407704E3,1.61081444E1,-2.45571612E2,5.86434984E2
3,1.88010920E-4,-1.12630618E4,1.61959768E4,-5.15842485E3,-1.01838911E3,-7.94960736E1,1.81610200E3
4,2.50681208E-4,-8.46313096E3,4.91920952E4,-7.21565104E3,-1.72658504E3,2.60375740E2,2.36059616E3
5,3.13351512E-4,-5.79851672E3,3.46190572E4,-6.54613732E3,-1.15757954E3,2.74680376E2,1.64296044E3
6,3.76021840E-4,-8.40609264E3,8.25835704E3,-3.79615376E3,-5.50148772E2,-2.66239692E1,1.17503846E3
7,4.38692140E-4,-1.03558898E4,1.62077808E4,-2.19783140E3,-8.60532188E2,-1.30214716E2,1.66152988E3
8,5.01362419E-4,-6.87741712E3,2.92015048E4,-3.35946536E3,-1.12141216E3,5.40007876E1,1.74970472E3
9,5.64032744E-4,-4.39459992E3,1.76540088E4,-5.53152560E3,-6.81049112E2,1.80157832E2,1.07000757E3
10,6.26703024E-4,-6.51845692E3,7.12252188E3,-5.54953480E3,-4.07862997E2,1.44483948E2,9.31314468E2
11,6.89373352E-4,-7.10386419E3,1.64340676E4,-2.60070468E3,-7.07631874E2,3.35547900E1,1.33840428E3
12,7.52043676E-4,-4.89019728E3,2.46167756E4,-7.02625418E2,-8.01162720E2,-3.80484056E1,1.21103752E3
13,8.14713955E-4,-3.70007680E3,1.27371132E4,-2.16001272E3,-2.25546432E2,5.87738896,4.48539640E2
14,8.77384280E-4,-4.16752863E3,1.45041156E3,-3.64893412E3,1.64188708E2,5.87846472E1,1.13865757E2
15,9.40054512E-4,-3.49393652E3,9.87121960E3,-2.40746712E3,-2.57655144E2,6.59024952E1,3.98141264E2
16,1.00272489E-3,-2.29542876E3,1.89271368E4,-1.14720654E3,-6.65267992E2,9.19020844E1,5.47735692E2
17,1.06539512E-3,-3.57297944E3,9.63714504E3,-2.22487188E3,-2.96020392E2,9.73704048E1,3.26793480E2
18,1.12806547E-3,-4.81367680E3,-4.08761883E1,-3.24662900E3,1.51086916E2,3.42309760E1,1.55189668E2
19,1.19073570E-3,-3.57285928E3,9.70832160E3,-2.27391458E3,-1.41632580E2,-4.92029240E1,3.99439696E2
20,1.25340604E-3,-2.28557300E3,1.79492224E4,-8.92477800E2,-4.83380128E2,-7.55545904E1,5.51371812E2
21,1.31607640E-3,-3.83637784E3,6.06502486E3,-1.39266168E3,-1.93523816E2,-3.38006376E1,3.19963932E2
22,1.37874664E-3,-5.90262984E3,-1.89851032E3,-2.71829840E3,5.87550064E1,1.58453248E1,2.39080596E2
23,1.44141696E-3,-4.43647336E3,1.00097716E4,-2.49674200E3,-2.64646172E2,3.58199288E1,4.31920862E2
24,1.50408732E-3,-2.71642376E3,1.80138864E4,-2.08231163E3,-6.04517699E2,1.04095006E1,6.25724458E2
25,1.56675756E-3,-4.42152880E3,5.40550040E3,-3.07310915E3,-4.20794200E2,-3.60172464E1,6.15420628E2
26,1.62942780E-3,-6.18641710E3,-4.22625542E3,-3.62881136E3,-1.59134268E2,-1.29750812E1,5.35749628E2
27,1.69209824E-3,-5.05372763E3,8.09934711E3,-2.44616628E3,-3.58902668E2,4.13343763E1,6.58200788E2
28,1.75476848E-3,-3.42445304E3,1.84063128E4,-1.50223424E3,-6.16661739E2,7.80578760,7.99832728E2
29,1.81743888E-3,-4.20905828E3,6.35785152E3,-2.42104436E3,-4.15911102E2,-6.12387228E1,7.12191772E2
30,1.88010904E-3,-5.34226560E3,-5.06320095E3,-3.51649856E3,-1.88295280E2,-2.53777052E1,5.87804272E2
31,1.94277944E-3,-4.23615456E3,4.68570472E3,-2.87717608E3,-4.04363680E2,7.36639928E1,6.64215136E2
32,2.00544977E-3,-2.92272976E3,1.53577004E4,-1.76501848E3,-6.14447212E2,9.57023336E1,7.21395492E2
33,2.06812001E-3,-3.42223548E3,5.71529440E3,-2.01683116E3,-3.58663820E2,2.24076200E1,5.12811804E2
34,2.13079023E-3,-3.97932032E3,-5.27693272E3,-2.63804936E3,-1.08837283E2,-1.22209204E1,3.50435136E2
35,2.19346070E-3,-2.81293128E3,3.04767227E3,-1.99160352E3,-2.89457416E2,2.37789820E1,4.76133968E2
36,2.25613094E-3,-1.61404608E3,1.28055596E4,-1.02971864E3,-4.31398296E2,4.11708784E1,5.14382935E2
37,2.31880140E-3,-2.07402110E3,3.92090608E3,-1.16221857E3,-1.30472254E2,1.11930764E1,2.26979136E2
38,2.38147140E-3,-2.62519504E3,-6.21174908E3,-1.55830564E3,1.08709741E2,-4.98424240,3.95741776E1
39,2.44414188E-3,-1.88982616E3,1.88552216E3,-1.03948927E3,-1.39135192E2,1.78909872E1,2.18154668E2
40,2.50681208E-3,-1.01859963E3,1.10728693E4,-4.95696736E2,-3.24089814E2,2.88488080E1,3.18336630E2
41,2.56948232E-3,-1.30421984E3,2.41781044E3,-8.91443632E2,-1.61029400E1,-4.24982500,4.36989164E1
42,2.63215280E-3,-1.82947120E3,-6.65383244E3,-1.21342314E3,2.17818690E2,-1.62009324E1,-1.52622844E2
43,2.69482328E-3,-1.26805926E3,1.59804584E3,-5.47454404E2,-4.52542496E1,1.37864196E1,4.76480440E1
44,2.75749328E-3,-7.32869052E2,1.03536797E4,-1.11108530E2,-2.72584864E2,2.01671887E1,2.46437240E2
45,2.82016376E-3,-1.29641998E3,2.17593860E3,-7.34220932E2,-2.00489593E1,-1.73136560E1,7.05380869E1
46,2.88283392E-3,-1.74218120E3,-6.22187852E3,-1.17515444E3,2.03408456E2,-3.67270280E1,-1.13253212E2
47,2.94550440E-3,-1.07183576E3,2.14499998E3,-5.00860119E2,-5.53542328E1,-1.90128648E1,9.62763976E1
48,3.00817466E-3,-5.31575966E2,1.05231011E4,-5.94959112E1,-3.15648699E2,2.96124080,3.48565032E2
49,3.07084465E-3,-1.32749402E3,2.30584860E3,-8.13694763E2,-1.16638076E2,-7.31449032E-1,2.19248724E2
50,3.13351512E-3,-2.01331306E3,-5.63123848E3,-1.35224940E3,9.81540016E1,-1.62012328E1,2.49872540E1
51,3.19618558E-3,-1.15322304E3,2.68366504E3,-6.22073268E2,-1.09429061E2,-1.42261816E1,1.86214296E2
52,3.25885558E-3,-3.57679440E2,1.06614256E4,-1.98220000E1,-3.34590864E2,4.60030556,4.16901970E2
53,3.32152606E-3,-1.17740238E3,2.28602982E3,-6.59001876E2,-1.61646332E2,8.58600332,3.07781887E2
54,3.38419652E-3,-2.01625514E3,-5.72711328E3,-1.24928988E3,4.54476500E1,-5.73170664,1.22672534E2
55,3.44686700E-3,-1.14197457E3,2.53874088E3,-4.96379616E2,-1.09159684E2,-1.52826776E1,2.20798874E2
56,3.50953700E-3,-1.53666604E2,1.05328167E4,2.33982660E2,-3.03038359E2,-3.37485836,3.67042924E2
57,3.57220744E-3,-8.43014908E2,2.13250589E3,-4.37560272E2,-1.48045088E2,4.58291100,2.57121204E2
58,3.63487768E-3,-1.62168588E3,-6.16499090E3,-1.14400649E3,4.60164024E1,3.05172611,1.01481736E2
59,3.69754792E-3,-7.62832640E2,1.75191400E3,-3.71322512E2,-7.68467048E1,3.46338940,1.55969428E2
60,3.76021816E-3,1.64275968E2,9.78382400E3,5.16205502E2,-2.18194938E2,3.10989547,2.25166464E2
